objectives;is_feasible;variables;evaluation_time
[3.6056808719999998, -2.4999999999987015];True;[-4.520514436103268, -1.2299267674475716, 2.323357517713293, 4.041883013488777, 1.5065704731362388, -3.958429289493748, -0.4043261875060268, 4.674604447843354, 1.8736195882735904, -4.577152618077497];149.9479418999981
[3.4776876960000007, -2.499999999998477];True;[-1.829070529218387, -3.740183496167365, -2.468107640668512, 2.4718263521203516, 0.8879669836932569, 4.63281334216962, -2.43899319065753, -0.2219098432890445, 1.005521789902232, -4.4958061869731525];150.29188999999315
[3.421945008000013, -2.499999999998796];True;[-1.3152287192171395, -3.740183496167365, -2.3962852121685376, 2.8040116768300223, 0.8129250757685913, 4.63281334216962, -2.4021844926400915, -0.6980508845437985, -3.515994853012068, -2.958412699268495];150.35460780002177
[3.384356904000005, -2.499999999998942];True;[-4.2255686159315085, -3.7827241903247177, 1.8375274878379895, -1.5437016421849235, 4.5435268575864995, 4.084662514329258, -0.331558163869498, -4.62146051329257, -3.5415306914205122, -2.935970926741782];153.5406600999413
[3.487112640000012, -2.499999999974753];True;[-4.2255686159315085, -3.7827241903247177, 3.726750321570723, 2.161007491604635, 1.2187242260994224, 4.084662514329258, 0.7376728065883467, -3.2456137372566443, -3.498550771664764, -2.935970926741782];156.42494369996712
[3.3875647200000136, -2.499999999999215];True;[-4.2255686159315085, -3.7827241903247177, 1.8375274878379895, -1.5437016421849235, 4.692041616431877, 4.084662514329258, -0.331558163869498, -4.62146051329257, -3.5415306914205122, -2.935970926741782];156.62606709997635
[3.3686943120000006, 5.801423];True;[-1.1675912844809908, -1.9764902978033958, -4.14697432683311, 1.9625510220072373, 4.685437441032847, -4.859306795092734, -2.290438373929419, -4.406893720056946, 2.4794591412513975, -1.521680467471037];156.78668759996071
[3.342126960000011, -2.499999999996798];True;[-4.118343756459816, -4.73275676107893, 1.9002767557144438, -1.58071298336695, 4.269709556665202, 1.3551417368440344, -2.14946259335607, -4.649229622238093, -3.315977851479334, 0.5494639262666778];157.37317579996306
[3.373896240000007, -1.970767];True;[-4.2255686159315085, -4.167097297549114, 1.8375274878379895, -2.6215280355071333, 4.5435268575864995, 4.084662514329258, -0.331558163869498, -3.643571017931899, -3.5415306914205122, -2.935970926741782];150.80864479998127
[3.342126960000011, -2.499999999996798];True;[-4.118343756459816, -4.73275676107893, 1.9002767557144438, -1.58071298336695, 4.269709556665202, 1.3551417368440344, -2.14946259335607, -4.649229622238093, -3.315977851479334, 0.5494639262666778];150.8366428000154
[3.3387487200000066, -1.8179716];True;[-4.118343756459816, -4.73275676107893, 1.9002767557144438, -1.58071298336695, 4.269709556665202, 1.3551417368440344, -2.14946259335607, -4.8056344909647155, -3.315977851479334, 0.5494639262666778];151.23485979996622
[3.342126960000011, -2.499999999996798];True;[-4.118343756459816, -4.73275676107893, 1.9002767557144438, -1.58071298336695, 4.269709556665202, 1.3551417368440344, -2.14946259335607, -4.649229622238093, -3.315977851479334, 0.5494639262666778];151.52984680002555
[3.3259407840000033, -1.7587758];True;[-4.118343756459816, -4.73275676107893, 1.9002767557144438, -1.58071298336695, 4.235150324180973, 0.6403404730240703, -2.14946259335607, -4.649229622238093, -3.315977851479334, 0.5494639262666778];155.29582579992712
[3.4263660960000135, -2.4999999999973403];True;[-3.8350467748892036, -3.7827241903247177, 1.8375274878379895, -1.5437016421849235, 4.5435268575864995, 4.084662514329258, -0.331558163869498, -2.9381461735702485, -3.670487729411966, -2.935970926741782];149.7562432999257
[3.389815008000008, -0.013157999999999781];True;[-4.2255686159315085, -3.5300370529464384, 1.8375274878379895, -1.5437016421849235, 4.5435268575864995, 4.084662514329258, -0.331558163869498, -4.62146051329257, -3.5415306914205122, -2.935970926741782];150.759268600028
[3.392671176000006, -1.6644478999999999];True;[-4.2255686159315085, -3.06665296490607, 1.8375274878379895, -1.5437016421849235, 4.767364000667116, 4.084662514329258, -0.331558163869498, -4.62146051329257, -3.764872978915683, -3.2676254554649473];151.03901380009484
[3.384380664, -2.4999999999980362];True;[-4.2255686159315085, -3.7827241903247177, 1.8375274878379895, -1.5437016421849235, 4.544632801018161, 4.084662514329258, -0.331558163869498, -4.62146051329257, -3.5415306914205122, -2.935970926741782];152.12196840008255
[3.384356904000005, -2.499999999998942];True;[-4.2255686159315085, -3.7827241903247177, 1.8375274878379895, -1.5437016421849235, 4.5435268575864995, 4.084662514329258, -0.331558163869498, -4.62146051329257, -3.5415306914205122, -2.935970926741782];152.46406569995452
[3.168197712000012, -2.499999999999442];True;[-4.331670469245129, -3.518562934792666, -4.743288678001809, -1.5552884410307486, 4.548848350007271, -2.5837188208200956, -0.7799811515991886, -1.101245923661148, -3.5592448798906684, -2.9000416205052986];153.29002769989893
[3.3197018400000085, -2.4999999999994875];True;[-4.118343756459816, -4.73275676107893, 1.9002767557144438, -1.64431678728614, 4.269709556665202, 1.3551417368440344, -2.165266368645476, -4.649229622238093, -3.315977851479334, -0.40935519192137226];154.23567129997537
[3.342126960000011, -2.499999999996798];True;[-4.118343756459816, -4.73275676107893, 1.9002767557144438, -1.58071298336695, 4.269709556665202, 1.3551417368440344, -2.14946259335607, -4.649229622238093, -3.315977851479334, 0.5494639262666778];155.1927386999596
[3.529469592000012, -1.9666272999999999];True;[2.4636929848460296, -3.7827241903247177, 1.6951655128275838, -0.24806705199225676, -1.6695221552560096, 4.084662514329258, -0.331558163869498, -4.620192202942172, -3.5415306914205122, 2.1514475526662276];155.41821389994584
[3.3332860800000113, -0.04278599999999999];True;[-4.118343756459816, -4.73275676107893, 1.9002767557144438, -1.7114972050136348, 4.269709556665202, 1.3551417368440344, -2.14946259335607, -4.927742632656946, -3.315977851479334, 0.5494639262666778];156.33430809993297
[3.369506904000008, -2.4999999999979834];True;[-3.826923656626786, -3.7940823481880117, 1.834589893644702, -1.58071298336695, 4.27060976184034, 1.3551417368440344, -2.14946259335607, -4.5396824918063, -3.315977851479334, 0.5421915885029194];153.6660200000042
[3.1718336400000102, -2.499999999998844];True;[-4.096451027333222, -3.5303756570068376, -4.743288678001809, -1.5552884410307486, 4.548848350007271, -2.5837188208200956, -0.7799811515991886, -1.101245923661148, -3.6143026955548727, -2.9000416205052986];153.665712099988
[3.415511448000008, -1.8835924];True;[-4.126466874722234, -4.721397665298445, 1.9887316211353363, -1.5437016421849235, 4.542626652411361, 4.084662514329258, 0.34794037649701526, -3.047680242842447, -3.670487729411966, -2.9286985858857415];154.9023739999393
[3.244486104000008, -2.4999999999968385];True;[-4.1308628643361835, -4.73275676107893, 1.9002767557144438, -2.1946265245470675, 4.536892546890801, -2.6022750028558317, -2.14946259335607, -4.649229622238093, -3.5591586718459522, 0.5889168814303161];157.56631280004513
[3.1991027760000095, -2.2456879];True;[-4.20224132745615, -1.99540649398367, -2.2737719741815132, 2.2130341794900135, -1.7344034606672976, -4.978040883564925, -2.73122784406446, -4.406893720056946, 2.638964454556704, -1.6234108996474592];160.18498859996907
[3.1118098320000036, -2.499999999999344];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -2.5840538172233907, -2.14946259335607, -4.649229622238093, -3.5591586718459522, 0.5889168814303161];154.4997860000003
[3.247187832000009, -0.49990200000000007];True;[-4.1308628643361835, -4.73275676107893, 1.9002767557144438, -2.1946265245470675, 4.536892546890801, -2.6022750028558317, -2.14946259335607, -4.649229622238093, -3.434081253065947, 0.5889168814303161];157.92260709998664
[3.244486104000008, -2.4999999999968385];True;[-4.1308628643361835, -4.73275676107893, 1.9002767557144438, -2.1946265245470675, 4.536892546890801, -2.6022750028558317, -2.14946259335607, -4.649229622238093, -3.5591586718459522, 0.5889168814303161];158.43704720004462
[3.2440595040000018, 0.8653390000000001];True;[-4.1308628643361835, -4.73275676107893, 1.9002767557144438, -2.1946265245470675, 4.536892546890801, -2.6022750028558317, -2.14946259335607, -4.649229622238093, -3.5789057612992248, 0.5889168814303161];158.64267140009906
[3.244486104000008, -2.4999999999968385];True;[-4.1308628643361835, -4.73275676107893, 1.9002767557144438, -2.1946265245470675, 4.536892546890801, -2.6022750028558317, -2.14946259335607, -4.649229622238093, -3.5591586718459522, 0.5889168814303161];160.04319529992063
[3.5713647360000045, -2.1798238];True;[-1.6001085585399002, -1.5548678516281433, -2.471125170227537, -1.9167167473460758, 4.532078794199599, -0.5251585189677019, 3.0683321199601665, 2.059014362568096, -3.4304806178145943, -0.020007930995955547];151.2551320999628
[3.100137192000002, -2.4999999999992797];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -2.5840538172233907, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];153.27321260003373
[3.1383126000000123, -2.499999999998738];True;[-4.3491655349642695, -3.5530281189201594, -4.6341762315549335, -1.5553057761660776, 4.536892546890801, -2.584054974290763, -2.14946259335607, -4.649229622238093, -3.5591586718459522, 0.5889168814303161];153.48617749998812
[3.109892616000004, -2.499999999999153];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -2.5840538172233907, -2.14946259335607, -4.649229622238093, -3.647902851813151, 0.5889168814303161];155.34314040001482
[3.145239288000007, -2.499999999999607];True;[-2.801492616365076, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -2.5840538172233907, -2.14946259335607, -4.649229622238093, -3.5591586718459522, 0.5889168814303161];156.34210329991765
[3.100137192000002, -2.4999999999992797];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -2.5840538172233907, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];154.87329090002459
[3.2443895520000017, -2.499999999996388];True;[-4.1308628643361835, -4.73275676107893, 1.895809605806513, -2.1946265245470675, 4.536892546890801, -2.6022750028558317, -2.14946259335607, -4.649229622238093, -3.5591586718459522, 0.5889168814303161];156.1468029000098
[3.2571987840000065, -1.457065];True;[-4.1308628643361835, -4.73275676107893, 1.9002767557144438, -2.1946265245470675, 4.536892546890801, -2.6022750028558317, -1.5609415325332145, -4.649229622238093, -3.5591586718459522, 0.5889168814303161];157.30377609992865
[3.257205480000011, -2.4999999999982183];True;[-4.1308628643361835, -4.73275676107893, 2.489142874711609, -2.1946265245470675, 4.536892546890801, -2.6022750028558317, -2.14946259335607, -4.649229622238093, -3.5591586718459522, 0.5889168814303161];161.3964047000045
[3.090616560000009, -2.499999999999115];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -3.0248117556352163, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];172.5865507000126
[3.106836216000011, -2.4999999999992237];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -3.0248117556352163, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 1.3398412870097078];150.4436957000289
[3.0885464160000096, -2.4999999999987024];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.41300860610283, -2.996755972005262, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];150.44961560005322
[3.100137192000002, -2.4999999999992797];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -2.5840538172233907, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];151.76983050000854
[3.122507232000013, -2.499999999997826];True;[-4.3491655349642695, -4.050482539292892, -4.6341762315549335, -0.6086184852487337, 4.536892546890801, -2.6121096008533446, -2.14946259335607, -4.649229622238093, -4.0995676606775655, -0.02356276477307384];153.16820309998002
[3.1003017840000036, -2.4999999999961466];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -2.5764109682719756, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];153.78387609997299
[3.0885464160000096, -2.4999999999987024];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.41300860610283, -2.996755972005262, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];152.11833349999506
[3.100137192000002, -2.4999999999992797];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -2.5840538172233907, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];154.05002570000943
[3.100137192000002, -2.4999999999992797];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -2.5840538172233907, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];154.9861693000421
[3.104119368000008, -2.499999999999356];True;[-4.3491655349642695, -4.955823913821481, -4.6341762315549335, -1.5610619787494624, 4.41300860610283, -2.5706128957310046, -1.673060506434069, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];156.12764179997612
[3.090616560000009, -2.499999999999115];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.5610619787494624, 4.536892546890801, -3.0248117556352163, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];157.21876099996734
[3.091431744000006, 0.7506110000000001];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.9856991112652573, 4.41300860610283, -2.996755972005262, -2.14946259335607, -4.091016690127564, -4.0995676606775655, 0.5889168814303161];152.96826370002236
[3.082740336000006, -2.499999999997812];True;[-4.3491655349642695, -4.774234367879388, -4.6341762315549335, -1.829867158834842, 4.41300860610283, -2.996755972005262, -2.14946259335607, -4.649229622238093, -4.0995676606775655, 0.5889168814303161];152.98058630002197
