objectives;is_feasible;variables;evaluation_time;algorithm_time
[3.6361569600000117, -2.4999999999909632];True;[-1.1687981059306027, -3.6976552772280638, 3.6750324392601, -0.8449546773783361, 2.474352768440186, 4.200730905033831, -4.08991393602011, 4.392181578109513, -2.184363167747944, -1.616040100950972];153.3483260999201;
[3.9087999360000043, -2.499999999998368];True;[2.365806449155203, -1.343845404834465, 4.004699953031107, -1.2514205350624574, 4.769670306158249, -0.9661366514973366, 3.7332372206474407, -2.543395507324621, 0.2780311854075048, 4.7163513765499445];152.08125859999564;
[3.7036867680000087, -2.4999999999956755];True;[3.568996852365281, -2.35972964230338, -2.6090830751827854, -3.285068364955893, -4.9194096896378525, 3.6462001109029636, 4.491421822154123, -2.4685070167784606, 3.2239631801166695, 4.978203475262957];148.23506129998714;
[3.560324760000011, -2.2659813];True;[-2.9063816162916467, 1.992867770018476, 0.06281881150594781, 2.1609401397305037, 1.7100338282027892, -2.2507483080048587, -2.768784214557869, -4.044203285160554, 1.035934049783597, 2.63735479804825];152.28743549995124;
[3.187672488000004, -2.4999999999970455];True;[-3.288410544828375, 0.8145198421510402, -4.398173674953604, -0.3370026098202361, -4.713910820577887, 2.113529577880654, -0.6766465133714714, -0.8644816775862205, -4.040540260255455, -4.231445351662911];153.0929807999637;
[3.560110704000002, -1.711099];True;[-2.219086813457807, -4.174507236821153, 2.7232406644893183, 3.850130661168441, -3.766383679222379, 3.341658397548617, -3.941604993513539, 1.145246966272932, -3.1873405778616473, 3.848606990826296];152.31626299989875;
[3.9343386960000033, -1.9125217];True;[3.20666697203203, -1.9819864556772302, 1.1877435756101598, 3.3446719072352966, 2.8929526047997154, 3.838875781953023, -1.6739995705430024, 4.0514833785217785, -1.83944404753976, 1.918361425824319];151.54421129997354;
[3.932267256000002, -2.4999999999974247];True;[4.864713196511467, -1.4129824712333061, -0.23212751296189804, 2.0626360907257544, 0.559098752492309, 4.312804273426421, 3.8647146995805564, 0.18429545721916618, 3.1471290798095204, -2.5008494036033446];151.32729999988806;
[3.651194232000013, -2.492070571];True;[-2.70953087588277, -3.990621781613445, 4.001196923845496, 4.702391450995172, 1.9424721604029171, -2.323759209261018, 2.651754191342591, 0.4199135606645328, 0.6150065941542735, -3.4720498218730453];152.5502316999482;
[3.3362262720000038, -1.434005];True;[-3.429112504795663, -4.5593449687891985, 1.4826441030374937, 4.2770236691007995, 4.369169188253073, -3.0397583756793933, 1.425529947226365, -3.5467610551475817, -4.9316965691676105, -4.79275623392987];179.59551819995977;
[3.410701560000007, -0.20086000000000004];True;[-0.8129751896341819, -1.015406927832169, -3.520586907652735, 3.5507119866556103, 0.9846800157302642, 2.915230629503288, -1.693887285197885, -4.69426479438264, -2.0552267558602857, -2.955454490694197];153.8574298999738;
[3.960225432000003, -2.4999999999978813];True;[1.5844183580285058, -4.319679063512131, 4.105247613128222, 4.5976816067638495, 0.7485858412795423, 2.7036428526935214, -0.46114714005536594, 1.2028623766662658, 3.275387894147986, 2.70675714787468];143.94267949997447;
[3.243253608000013, -2.499999999999173];True;[1.9018956912752856, -4.140031922318555, -4.734089670071259, -0.021212831089332695, -1.206893028489977, -1.329958253850089, 0.6320680432377292, -4.10700411237751, -3.338541631793397, -0.7055862290620567];151.34326290001627;
[3.6528820560000064, -2.2911424];True;[4.531610041156576, -4.67610699710799, -1.0048618922695862, -2.5600391205465245, 4.354125680993375, 0.038455408257497936, -1.35766140458803, 3.735967293582725, 0.39056446651341936, -1.537131192853006];147.58108490006998;
[3.899666376000005, -2.4999999999992193];True;[3.1379041558141356, 1.3197405486770073, 4.845508844940788, 0.21463562239959266, -1.6471329907274477, -1.684140257627421, -4.143663715830112, 3.5426506545296554, 3.75125259817494, 4.0033473259812595];149.03212470002472;
[3.69698148, -2.499999999987658];True;[3.4439258907002746, -0.8800652995434977, 3.5706062856437857, 0.5733062061262428, -1.614424861938458, -1.853305232689384, -4.915956787384092, 2.8993105984961423, 4.911649170778144, -2.1784885496475703];150.69802180002443;
[3.660060600000001, -2.4999999999378986];True;[-1.2428069789574083, -2.6377337965844125, 1.0479848462416683, 3.951757134518891, 2.180568641905511, -1.7016836765479293, 3.159453443984132, -2.2653933400055335, 3.7715907620973717, -4.016499218943851];154.71974029997364;
[3.5211285360000066, -2.4999999999977858];True;[-2.0791590068970214, 4.520175069676352, 1.5361342321838931, 2.298930652426046, -3.4614268429986184, -1.9352319428174014, -3.6232218749730194, 3.4127288791313095, -0.31890525810659653, -4.534793679983801];153.3996165000135;
[3.7298880000000008, -2.499999999992729];True;[-2.994210461907847, 1.5461675418398713, 4.85684530095846, 2.153093920020379, -3.911977040548913, 3.6946938068069617, 0.22773430687342078, 1.0317886392584423, -2.8991777094698854, 1.7750461733484908];151.91728970000986;
[3.922575336000003, -2.4999999999991287];True;[0.10626901355344387, -1.1745743457883462, 1.0267131194184316, 3.3601671475372363, 1.426791854340622, -0.37666354720029904, 4.507027590867693, 3.14716688131689, 2.456428649520812, -0.07861995918766596];146.92236430000048;
[3.747811896, -2.495342754];True;[-3.9726422074034016, 2.4923721209962792, 3.037596036957172, 4.032187987084582, 4.297995231215673, -4.786819374770449, 2.504460092334857, -2.3332432440985054, -1.283912715128702, 2.321829349224773];149.8827851000242;
[3.5840854080000097, -2.499999999996342];True;[1.0855238381138133, -0.3443731896458022, 3.79773523229807, 2.110470264681439, -3.103875198000817, -4.321072837280749, -4.802050006562664, 1.1761982958292911, 0.9284260997199496, 2.2028933406255558];152.39007599989418;
[3.8054206080000013, -2.499999999998282];True;[1.7680007197296623, -2.4200147773861467, 3.3211675617216336, -2.9846476866100247, 2.1848722966068532, 3.6262528711397355, -1.69977652109257, 1.719606917201732, -0.0644269064888725, 3.5258539089792595];144.0919763999991;
[3.3785728560000035, -2.1754216];True;[-3.369851017137199, 1.305090199819027, -1.0377364528220143, 0.8253555841253366, 2.426053066890744, -4.500557957109129, -4.076355224460374, 2.2366113568840156, -2.7003232032836855, -1.8928792662450853];157.61279929999728;
[3.2564121120000067, -1.617056];True;[-3.531291354640188, -2.5389574418166827, -4.275522583752508, -0.7430892381635772, 0.28918286853299335, -3.359597875385841, -2.134716944801541, 0.6497108675283467, -2.325621878091144, 1.5297390675224145];150.77161420008633;
[3.1780620000000095, -2.4999999999968168];True;[-4.18100129349299, 0.3330157957788291, -4.979088552744132, -3.1848927332441903, 4.7846858567146135, -0.34348108079769535, -1.962390725516061, -2.248658400299317, -4.999580418073382, -3.2861272176848058];156.187010499998;
[3.5044170480000023, -2.4999999999983618];True;[-1.923764760176263, 0.9422892439005821, 0.3734172241924707, -3.6244950777447293, -2.8725664639422366, -1.3921928373715895, 4.733620460279878, 2.9263473195030016, 0.4175666161724738, -4.538682862683753];150.71049750002567;
[3.273836184000012, -2.499999999993082];True;[-0.9129294080157848, -1.6526081546684255, -4.666983685714627, -1.230351671859479, -1.0643538082923278, 2.188122346178261, -3.631160910116704, 3.4382284045743194, -4.131746357510711, -3.969736915480855];152.56919389998075;
[3.5564339520000043, -2.3462732];True;[1.8576509923367546, 0.4127005803986865, -4.420201093705568, 4.598099616086435, 4.996044757996783, -1.6899628739803632, -3.7503630409685105, -3.8746535220906453, -0.5462206273054573, -0.13335288334856088];147.579631300061;
[3.3821720640000024, -2.499999999999588];True;[-3.803926999591244, -0.05846245342204437, 3.688351242528187, -3.7969731191836376, 2.989216652830641, 2.4533556648989654, -4.748344195856009, -2.938238643064519, -2.842585280996156, -1.560340507419924];143.06282510003075;
[3.7828000080000064, -1.8791240999999999];True;[0.9699654288726611, 4.927490334464409, 2.4997725202278795, -4.164565274055818, -2.429436523112709, 4.345862196787923, 4.307481989079651, 1.5389911186217038, -0.9509384919390236, -3.1150182185775432];132.05060289998073;
[3.6380800080000055, -2.4999999999985123];True;[-5.0, 0.3304823793392453, 0.4894909448075815, 3.1093691037727194, 3.7394737195576706, -1.036709938191417, -3.8102152018805677, 4.674892121642923, 0.8660180992234316, -2.133142035028474];196.06151429994497;7.319224099977873
[3.715593120000013, -2.4999999999960405];True;[1.4288623926130803, 0.4997356815689322, 5.0, 1.2588613740403645, -3.7573975202209415, -2.444199332277287, -4.735204260681822, 2.5868831214260837, 3.3697497494946322, 1.610906219182092];192.11780190002173;7.319224099977873
[3.6684811440000074, -2.3585903];True;[-0.9375038945985272, -0.11935843946860292, -0.24595055255082787, -2.754282283721794, 0.06680355790027459, 3.2309749605975995, -2.5801555746827245, 2.7509773184789568, 0.06079340843859349, 3.164806726883926];189.99558580003213;7.319224099977873
[3.730016520000004, -2.496269044];True;[-2.625467865813279, -2.9631953591442586, 4.327175044411547, 4.767936851701224, 0.9056268911311358, -1.737793325853119, 3.180204838846727, 0.9952080832986612, 1.640179541190979, -3.0039256964193024];197.89337529998738;7.319224099977873
[2.903371992000012, -2.497514753];True;[-5.0, -5.0, -5.0, -5.0, -5.0, 5.0, 2.2153682170316564, -5.0, -5.0, -5.0];194.74850880005397;7.319224099977873
[3.6383642640000073, -2.4999999999990035];True;[3.3577983213020115, -2.4621355093017216, 5.0, 2.1140586439700915, -4.706338318399907, -3.9989890241475177, -5.0, 3.12928091993896, 1.929119555988116, 1.8800050579357936];165.07715540006757;5.570705599966459
[3.737257704000005, -2.4999999999995057];True;[-1.5268276795896747, 1.0242437614913813, -0.22429306555176254, 3.897222284662316, 1.0103177796139553, -3.5063049557570682, 3.1589158473437315, 0.30709315993644637, -0.6156929214247047, 2.2965182131220203];159.2083555998979;5.570705599966459
[3.7472045040000124, -2.1061845];True;[-3.232489427077824, 2.849172546826172, 0.15175044763560486, 2.846996792098998, -0.021316968789901303, 2.6622535419142315, 4.515782361437006, 1.1160328703205744, -1.9833994250607985, -2.6230676820790966];162.01180330000352;5.570705599966459
[3.6291360960000048, -1.8571824000000001];True;[-0.9492861552649092, -5.0, 1.2552884312771964, 2.2101515278209476, 2.3197816957947808, 1.2295261683556857, -0.5997772991695802, -2.7853733514204606, -0.6538296271453685, 3.789080003766694];162.98576780001167;5.570705599966459
[3.5824302, -2.49999999999889];True;[-0.9826622166923409, 2.082778430804664, -5.0, -2.351519454583984, -5.0, 1.4918223142704798, -2.6563683829333575, 5.0, 1.0692063505361782, 5.0];162.3691734999884;5.570705599966459
[3.8860998480000077, -2.499999999999633];True;[0.4473638393118229, 1.6982297362547296, 3.4071832951674565, -3.308340349901644, 2.0346505736923826, 2.0187407662610903, 0.0997454798308528, 0.08573109631861087, 1.676462098916673, 4.552276321213453];143.74136560002808;6.696583100012504
[3.893591592000006, -2.2372568];True;[2.82479936537658, 0.6222010265503597, -0.5696693450771821, 2.0758301656113574, -2.066247109769486, 4.395518719302748, 4.505354726348084, 0.9285385230999381, 4.015552005551095, -3.672988264165818];149.10046360001434;6.696583100012504
[3.690068616000006, -2.499999999999318];True;[0.14894709042253407, -4.889259423174323, 5.0, -3.1833011584299977, 2.15899326093092, 4.0820502979463065, -0.5506319924135381, -0.3675380013413445, -0.3010306871174979, 1.5382889501890018];146.9559312000638;6.696583100012504
[3.7708727040000056, -2.499999999998509];True;[3.2892221150459715, 3.672194124505946, 1.2359932186145963, -1.033162633928976, 1.7376387542650544, 3.3778023072667267, 0.8692439475429472, -2.767940352173366, 0.24782642820766654, -3.2513898116576554];149.3340660999529;6.696583100012504
[3.4869545280000054, -2.2918186];True;[-0.007157948946751702, -4.960308526368606, -0.5997461009818945, 2.649787018410602, 0.11148785047558007, 1.1755001324135037, -2.7077830695118745, -3.1046922467902225, -0.9222010262892972, 2.598199044800941];148.97271589993034;6.696583100012504
[3.5915229360000134, -2.498999779];True;[-3.0671098281086895, -1.8363080875268434, 0.10831837471138694, -0.9127382776559951, -0.9874843304863967, 3.7855071789669417, 3.1503791967750843, -1.0430721548454298, 0.12814752705407528, -0.2514260699143289];148.70414379995782;5.65444519999437
[3.703107888000004, -2.499999999998871];True;[1.9627876474070067, 0.30889119606619087, 0.994228024426862, -3.3220605385787927, 4.64532659721621, 0.1325219847128487, -0.31321653667554905, -0.5642966794170761, -1.3570463845544083, 1.7530539890957755];152.9035621000221;5.65444519999437
[4.084123032000009, -2.4999999999995746];True;[5.0, -1.6460193871610107, 2.4999050681668926, 2.050184497210279, 3.1723198095939633, 4.80270918386811, 3.5464746849271016, -0.41763984975735546, 1.7674979484802886, 1.104325604591578];147.84309599990956;5.65444519999437
[3.7666952640000027, -2.2813648];True;[5.0, -4.843444326415153, -3.0450378752238594, 2.0537157876281373, 4.9420949797183145, 4.766402927668658, 2.1417149361111774, -0.6148317231162528, 1.417116717214685, -4.633697681126564];155.56073480006307;5.65444519999437
[3.4975728720000046, -2.4999999999986824];True;[-4.614904416948307, 0.7010974471936828, -0.42991419130610176, -3.149810624135224, 1.9747049394169283, 2.4639352621337354, -3.28966863966507, 0.13831428494953713, -1.771959852611023, 2.7028824243514933];152.57056050002575;5.65444519999437
[3.8390993280000005, -2.4999999999806475];True;[2.8752367289503535, -0.7924498948200025, -3.8869025389378447, 4.724289543020868, 1.6928385680879678, 1.6814050525950908, 3.450566288405394, 0.7187968884837135, 1.3503958075601012, -1.2780928396289455];150.8758198999567;5.4970928999828175
[3.907348632000013, -2.0537238];True;[-0.44936651216810475, 2.395066347497364, 3.722696023284506, 3.9198593927501566, 3.7879687039072234, -4.446518024824386, 3.727235253971907, -2.2957000362400675, 1.1880406204736325, 2.1464886560118277];150.9429831999587;5.4970928999828175
[3.4720723440000016, -2.499999999998114];True;[0.2856028413628007, 0.49151345841449157, -5.0, -0.9501600961360781, 1.8193003060200716, 3.668554295250525, -1.4082496081810136, 0.38640734639333196, -1.1214937025695875, -4.627419619785473];154.80633519997355;5.4970928999828175
[3.659442624000003, -2.499999999958667];True;[-3.7337065695496987, -2.4011758264715546, 3.5973441579617695, -3.221449646425241, 0.1266404016549174, 1.967856521728546, 1.7414092136903516, -0.5747919850623795, 1.5687793183327257, 3.147716846504185];148.7124221000122;5.4970928999828175
[3.618004320000007, -2.0160090999999998];True;[5.0, -2.028033857569323, 1.6782231118962567, 0.010249545797778481, 0.35327722964145103, -1.788022562412599, -2.8979329309043442, 0.5395361564146741, 0.1804338833281891, -0.7475106784394834];150.86907370004337;5.4970928999828175
[3.781710504000002, -1.7032661];True;[-1.430066018238985, 1.0809467076072572, 5.0, 4.813912023111923, -0.041009694245507156, 1.7803842131396896, -3.416267516084738, 2.649887051338488, 1.4025803188748291, -3.9611692187718344];148.68424880004022;6.587335900054313
[3.4639742880000073, -2.4999999999992433];True;[-1.3307506713040929, 2.1330956291983547, 4.931479598580182, -5.0, -4.7432319697813465, 3.053829825985371, -0.2799156798368898, 1.4684530604426458, -5.0, -2.0637672605437944];148.75885470001958;6.587335900054313
[3.840610032000008, -2.4999999999986473];True;[-0.4922416553873745, 2.075250428634627, 1.4360068702014175, 2.445755740001399, 4.198083896125201, 2.3810402669341366, 1.791978497944636, -2.578948290208255, -2.3162140032682066, 1.6652951282186725];151.66421509999782;6.587335900054313
[4.119484824000014, -2.2543826];True;[5.0, 2.4720688497650842, 0.415597365325004, 2.025588395520302, -2.422681815470065, 4.930847809286883, 4.209446017984122, -0.5971632980443671, 2.4831916152672875, 5.0];145.93984730006196;6.587335900054313
[3.737633112000011, -2.1089861];True;[1.905687673796125, 2.909123986447505, -3.1017523075101474, -3.163039053651131, 4.2493094392511015, 2.065553485308687, -1.948140505097507, 2.050554575969202, -0.38757376326470805, 1.2588438792283272];149.7658510999754;6.587335900054313
[3.662027712000013, -2.499999999999558];True;[-2.700514848769694, 0.9549993011409796, -3.6425134176739786, -3.4021384293683794, 3.591569027609049, -0.00026911337744284225, 2.1662918799626265, 0.8789902450847906, 2.1539513557101415, 2.3379436305240153];144.89023779996205;6.619844799977727
[3.3543659520000046, -2.499999999998345];True;[-4.495125814572391, -0.6516610631673236, 4.439226495540995, -5.0, -0.12531643047149554, 3.9170986217131283, 0.6654454315305944, -1.095254414512223, -5.0, -4.559701011009107];149.04785079997964;6.619844799977727
[3.5899374960000063, -2.0965106000000002];True;[-1.0444524148337466, -3.5398677792299647, -2.9503943275122695, 2.5978062927722494, 4.101102187992794, 1.8972017568379451, -0.4187279021497723, -2.9310939151073443, -1.469158745142975, 2.7583846227070916];146.87162240000907;6.619844799977727
[3.5701218720000094, -2.1452733999999998];True;[-3.611840798313953, -2.3265456278904013, 2.1734924321512743, 4.699359786921368, -3.307242313810744, 0.14517693365982431, 3.4214241649075845, 0.2164662348999986, 0.6003683088150318, -3.927244364761396];148.86828479997348;6.619844799977727
[3.7330048800000015, -2.4999999999984577];True;[-0.4061505371344811, 1.219812973473565, 2.438370056962361, -0.9697775628587326, 1.470209998207558, 3.0087856818029532, 2.3274080400462482, -4.779679439200846, 0.26063806439973547, 1.0546666612893931];151.9624671000056;6.619844799977727
[3.6980022960000083, -2.4999999999970997];True;[1.0293643966481492, -0.7425756315191894, 5.0, 2.4819342495130856, -0.6754641656854545, 1.0503124831901545, -0.9294014133497717, -3.2883868434754824, -1.356827323476653, 1.434864979986866];155.26673190004658;5.238520200015046
[3.6460173600000036, -2.4999999999904823];True;[-4.261251066349741, -0.04605209813579769, -1.8438983890702643, 4.688397159092771, -0.11142379640465627, 2.5133763988830164, 4.235571850808185, -0.0594908829514873, -1.2745745128332948, -2.243547262671524];150.98906250006985;5.238520200015046
[3.6401374080000104, -2.499999999999656];True;[2.4214273544635914, -4.0101197105605415, -5.0, -2.390205218128247, 1.275205797479967, 3.8251643097649843, -1.7734652565020967, 2.6816282141562064, 1.3484614867747524, 2.9468128860088028];150.2222891000565;5.238520200015046
[3.5595959760000015, -1.7177877000000001];True;[-0.24459916753175914, -5.0, -1.4113551956863897, 3.926511701731254, 1.8048209228256944, -1.0695371570232215, 3.0700432004126217, -3.523129096045601, 4.246030278406391, -4.202685460564555];154.55564829998184;5.238520200015046
[4.053017952000013, -2.499999999998985];True;[4.390759153807672, 0.6303894103602552, -4.611290058891582, 4.786961382916241, 5.0, 2.3134484467549887, 5.0, 2.0571864538331806, 1.554512333867896, -0.682258521080775];152.0352343999548;5.238520200015046
[3.213753624000004, -2.499999999998335];True;[-3.1767172101773054, 0.6351087317466506, -4.664051602862196, -1.0934287823661775, -2.699043148659022, 2.3250789606747997, -0.5511939242368911, -0.45591672668741, -4.31659150672016, -4.418363337485572];151.52635239996016;5.718579999986105
[3.424406328000007, -2.498652371];True;[-1.9518116137947428, -0.8537949650245302, 4.51659171538541, -4.223041239410347, -4.3449001733355574, 3.5196130294048125, -0.5212902493003879, -1.3449055298770096, -2.137709742875462, -1.3214525958878491];150.40720690006856;5.718579999986105
[3.351269808000004, -2.49999999999779];True;[-5.0, 1.770799926768202, -0.4527407075581218, -3.524790272662595, 1.5579509867781383, 1.888680022555194, -3.690550319525439, -3.0610512823175284, -4.302995888617324, 2.766079241084195];153.69019270001445;5.718579999986105
[3.81654352800001, -2.3468817];True;[0.09959043253840338, -0.8454178426910284, 0.9243095647819786, 3.6597119369871702, 2.040710746736144, -0.8128503676394123, 3.442705827382566, -1.0507201066342238, 5.0, -2.9662176772835904];149.05295470007695;5.718579999986105
[3.85542655200001, -2.4999999999994964];True;[0.40721817740925914, 2.6915479471022463, 1.165051711600369, 2.2417496000130432, 1.6270454256101257, 2.2009551151751507, 3.4278611993901347, 0.683413889056502, -1.4881754371782607, -1.6646973734605601];149.3547363000689;5.718579999986105
[3.629486016000008, -1.7938508];True;[5.0, -0.8844754398691395, 5.0, -0.7508032881231994, -4.575594248144836, 2.8026916461018727, 2.937738769781575, -0.5569325750362015, -3.140848113349258, -5.0];148.33420859999023;6.395488400012255
[3.834359640000007, -2.2645358];True;[4.5246557254957995, -1.193410912212542, 4.894077631204571, -3.5259584218173323, 3.1405169141396616, 3.186716256008191, -2.8461521208835836, -3.5857272173568333, 0.7219413243877444, 5.0];145.4986451000441;6.395488400012255
[3.534932232000007, -2.499999999999432];True;[4.1712153302634505, -0.7783972217468316, -3.4084865988179724, 3.729747352535197, -4.878870106019286, -2.3149262559853776, -0.4959582144621475, 2.2294700533469936, 1.6888162405599996, -3.4883518518251906];148.5199345999863;6.395488400012255
[3.5038059840000053, -2.4999999998167164];True;[-5.0, -1.02765553766254, 1.8315914471086376, -3.8255606293163344, 5.0, 1.0289565548635684, 1.519348425219329, -0.7257669213965485, 1.212321272050434, -5.0];151.61638549994677;6.395488400012255
[4.26099679200001, -2.499999999999458];True;[4.962995173239754, 2.6570521847883253, 5.0, 2.763444896102807, 5.0, 0.5806172382021764, -0.5236813807651153, 3.8332258465341944, 0.7947003229079286, 5.0];145.4196197000565;6.395488400012255
[3.553179696000011, -2.499999999998786];True;[-4.222679566518213, 0.790066597568658, 5.0, -3.4929489733408303, -5.0, 0.551899882715289, 3.341431683529782, 0.46774300348859565, 2.811400180282969, -2.9478441830623745];143.37954860005993;5.717870699940249
[3.9816243360000088, -2.499999999999504];True;[3.5114704675178885, 0.12149887095368239, 4.783500606234931, 3.305335694201583, -5.0, -0.8138630350566878, 0.6525474254515027, 5.0, 0.5739536342107581, 5.0];143.3333299999358;5.717870699940249
[3.6622139040000112, -2.49999999999875];True;[-5.0, -1.917456090441597, 5.0, -3.3218317008899767, 5.0, 1.4380598627641783, -1.257298050296332, 0.1113421578239917, -2.7058741828490556, 5.0];146.76015170000028;5.717870699940249
[3.8990198880000104, -2.499999999998358];True;[-1.3828740563623345, 3.1521278749131714, -2.2981606094361053, 4.049008579142516, 4.376668685010687, -4.131103953843444, 3.4934761459967447, 3.4188033773327486, -2.3677796991847098, 5.0];149.99222339992411;5.717870699940249
[3.8744326080000087, -2.499999999999033];True;[1.486711896034124, -1.3883946596765901, -0.11118647424954631, 0.12082783072615122, 4.656636552858025, -3.476161550771647, -1.2494177440761738, 4.980722014110077, 4.202044062924317, 2.9500780998132274];147.76033139997162;5.717870699940249
[3.8366725680000076, -2.4999999998988427];True;[1.1780898333512644, 2.2838709198597194, 5.0, 4.879206091932591, -3.7194663972620265, 3.1456707680975207, 5.0, -1.253042155177413, -1.0906069706778778, -5.0];149.63311270007398;5.648424300015904
[3.5876582640000096, -2.2222133];True;[-5.0, -0.4946231278928028, -4.482066558882979, -1.2764123605068334, 5.0, 3.27711698365777, 0.06460943042265477, -1.6844338632668876, 0.9823795323474354, 2.5087267189589015];144.77197839994915;5.648424300015904
[3.5626970880000135, -2.499999999894282];True;[-5.0, 1.2345283094100958, -5.0, 3.675805549394246, 1.732557071924691, -3.621188349819774, -1.718899850553199, 2.8753938273138937, -1.4384922846364296, 5.0];146.64511549996678;5.648424300015904
[3.818970720000009, -2.499999999974285];True;[5.0, -2.03434690950097, 0.5281137285580115, 4.51151183620286, 5.0, -3.4778993888505787, 3.109034247850568, -0.16683240761620954, 2.134591207307201, -5.0];153.7513925000094;5.648424300015904
