objectives;is_feasible;variables;evaluation_time
[3.6672376320000115, -2.499999999998744];True;[-3.274154337994556, 4.694910562609891, 1.6407296613508882, -1.5663769737734956, 0.042499585575519916, -0.7131120697911717, -0.5158840962748368, 0.8059052740846937, 2.7596830401627237, -1.2946976026110768];133.8999315999681
[3.5000497440000053, -2.4999999999991274];True;[1.1346873372494848, -0.44408797191468086, -3.7268802819426705, -3.802264113441234, -1.9185187791500526, 4.003373744209714, -0.9787268463140917, 3.2758139655714444, -3.14275442453242, 0.4387130937631998];133.60039190005045
[3.8544178320000095, -2.499999999998801];True;[1.0232762533900441, 4.766310721464912, 2.8722832463715218, -2.7013150906095253, -0.34538105431714783, -4.459797027163273, 1.1972878457148228, 4.488794761575477, 0.8395105027706347, 3.5642920746214237];134.60702180000953
[3.696620112000004, -2.4999999999976574];True;[0.6110240688741806, 4.456291352894636, -4.6714737750388196, 1.0863977678481787, -4.471486337522915, 4.908094714628531, -1.1722639469639127, -1.5746375955652159, 3.2388896704825125, 1.5290137684069949];132.86295080010314
[3.617390664000006, -2.499999999998814];True;[-2.5550190866737763, -2.2860976619006514, 4.395389804709559, 4.5677942492287755, 3.7727474412033395, -4.217815380846622, -0.6043442455254047, -2.6727357781864347, 3.56767808609826, -3.6958154304770794];137.8007713999832
[3.5023339440000134, -2.4999999999988747];True;[-3.9800799234051434, -3.650572267675397, -0.26629492294052604, -2.9006417479528688, 3.912214747671431, -4.976341395577243, 2.2132999366171378, 0.45917993594537965, -0.10113994814847693, 4.235437026424528];138.19299369992223
[3.741661512000005, -2.4999999999994804];True;[3.409161883531377, -4.03311688631239, 3.291821691269707, -4.436444054034051, -2.654229365241311, 4.41771577779717, 0.7491506828149328, -3.9805438710025856, 4.479433171340032, 4.782103207645953];135.69951139995828
[3.774896568000008, -2.49999999999736];True;[2.039647215327821, -2.793227154851338, 0.866334098247016, 4.900001111026713, -1.6674557220847506, -1.1584582855418732, 0.8485203504899195, 3.3985890111516213, 2.177290027972001, -1.04752939293979];134.35894230008125
[3.4917469200000104, -2.3044086];True;[1.0338337194741234, -4.12009395433624, 2.8722532626640227, -4.772381968236248, -3.0066766071213404, -4.287454684482234, 0.7482152890160423, 2.744018784087615, 2.842214690164834, 0.4010829973396026];138.49155819998123
[3.4085370240000135, -0.40863400000000016];True;[0.12194975966687771, -0.3990195405797561, -3.0753118082389164, -3.348350624682822, 4.241051426230232, -0.30060819718943055, 2.459811511689707, -4.094525450535318, -0.0843067215472999, -4.918031910279278];143.62215910002124
[3.4974190800000082, -2.2657446];True;[1.177431148075211, -3.8481602041187823, -1.123422266269174, 3.447916992000554, -3.646066310645929, -3.1650583023429735, 1.3364671532268888, -0.2424168066397332, -0.025764143017969587, 0.8066077389466662];139.485785100027
[3.3218717760000045, 1.103805];True;[-0.11643238256795474, 2.8441186909434713, -4.812499924295922, 1.7342224418217969, -2.438825097374088, -3.279864164466415, -4.150943287371942, 3.523755412864096, -2.778469296733983, -3.9347026218958083];142.50967759999912
[3.9721795200000076, -2.499999999998935];True;[-3.3101247712615987, 3.940402678455804, -0.14820813408436795, 3.8955139122096956, 4.537739832394664, 0.018284525364501647, 2.5509418003716364, 2.9552221092334996, 4.619025399959218, -2.3616209785430833];139.08791570004541
[3.682246392000002, -2.499999999977846];True;[4.393656695915489, 2.7637368859216602, -3.169216685033871, -1.2891005616151894, 1.9317668567845807, 4.7235686004724915, 2.2045421948183455, -4.576475417367459, -3.9765953090141446, 0.2684848386238574];141.0141353000654
[3.3626087280000103, -2.0132994];True;[-3.1061390664225486, -2.2984558548590983, 4.250212520332964, -2.8239486304518637, -1.1609102724184481, 1.4831645751819593, 0.20004510097161443, -0.7417677523463766, -3.2156218583645826, -4.110241601627825];143.56735170003958
[3.695823504000009, -2.494991281];True;[-2.114470493642168, -0.6582305599560954, 3.991424751692371, 3.6374667167518595, 2.0161974425390934, -4.258567263620425, 2.4152869190871096, 0.5708847772116821, -1.06069435546459, -0.6363617106261099];163.49130330001935
[3.5842789440000136, -2.4999999999990474];True;[0.07174336441031404, -2.532402332375704, -0.16129976168268634, 0.8968554374711921, 4.127210633620205, 1.1170301645760317, -2.2263942737452593, 2.789618087353886, -4.188223038983595, -1.1552464914151486];157.5797917000018
[3.7475630640000093, -1.227946];True;[2.052562748351672, 3.336660901325338, 1.712561075942201, 2.6136379832159538, 1.4012256576859707, -1.4088672654405543, 1.3352101769989053, -4.7237976384060945, 0.6864434511338562, -0.7073266593897944];160.38167869998142
[3.3798185280000115, -2.49999999999938];True;[-4.361010634497557, -3.462525170586108, -1.1548217727110899, -0.3739044063527146, -3.0664828734492513, -1.1351467723554332, 0.14772525862167818, 1.3639859591599377, -0.29555349451821655, 1.61080611792113];146.89058259990998
[3.4915291920000064, -2.1235462];True;[-3.9014134342383744, 4.196179822895033, 1.1808212773594429, 0.3090313525304724, 0.9984322931473848, -0.2892711242815569, -3.692877791078751, -4.086232877648811, -1.3606501388909242, 1.0908266764840233];157.8562510999618
[3.740523624, -2.4999999999997065];True;[0.9744238603637747, 0.6332863750132143, -1.9927588842150468, -3.9187675743772266, 3.2117850185577357, 0.5916690724153657, 2.9941505515369666, 3.652474750386837, -1.112825780222988, 0.9389292114619794];147.91306250006892
[3.40078327200001, -2.499999999990361];True;[-2.2416500647379687, -1.5884182578874082, -2.2531099887434634, -3.791541779147851, 1.879892992347144, 0.21532709350502355, 4.568614759815889, -1.8895417139729345, -3.843844020936318, -0.8120631089282426];151.87109959998634
[3.3643136160000084, -2.3466877];True;[-4.872789556452615, 4.557648431427687, -4.249591495363337, -2.1998708936481037, -4.121740249653779, -0.9961039205154067, -2.2899466004016733, -1.9979848066293417, 4.425304997705313, 0.30034497108898695];157.3522049000021
[3.3720744960000077, -2.4999999999964704];True;[-2.7687268021756175, -1.308183006137945, -2.316616027122712, -0.8028438236638555, 1.2571354883837929, 0.6981061015546253, -0.22874351709298946, 0.30483300841415595, -1.823023104972794, -4.0973704177987];157.35508580005262
[3.825573624000003, -2.499999999997907];True;[-0.16113513360156695, -3.5852777642598577, -0.06587228786471044, 1.1869304145701882, 4.018419480634034, -1.8518607153017963, 3.3088553917394687, 3.5891165337531703, 3.831192769763563, -0.36047134301040895];151.88053580000997
[3.6660520080000065, -2.4999999999978018];True;[-1.137915258588451, 0.05539695761215935, 1.7003590652984855, 0.5720933202736074, 0.9557834789088204, 4.970613784039092, -2.3944757958000027, 2.0606047031162014, -4.129476792671479, -0.1283714774907292];151.68004899995867
[3.49228454400001, -2.498566165];True;[-4.205732521010974, -1.092674300419676, -3.5114410743211346, 4.585632150358128, 2.0041943943510585, 1.5347164766511305, -2.5595427393463765, 2.851823554026196, -4.466649941514901, -0.6604935363890263];155.79338689998258
[3.396163896000004, -2.2272633];True;[4.369736924341309, -0.8612749326105718, -4.241457741395871, -4.692638162827371, -3.9600870770646934, -2.2245038240092696, 1.3761806640975198, 2.873472559434309, -0.9145580216312386, -1.6950687639189512];153.31108769995626
[3.5551390320000125, -2.4999999999988844];True;[-3.40994847995276, -4.486788549723302, -4.127836656119783, 2.624454700581521, -3.2201576788770145, -3.5403442335569677, 3.45932253980779, 2.454056585353044, 3.8611198374531703, 3.7759133015570825];153.44200219993945
[3.21383635200001, -2.491685043];True;[0.13608639839479775, -2.8259373310454086, -4.10999209418878, -4.900544266822382, -3.0677469776948794, -4.714001429762823, -0.12890176250604135, -1.1479364094763653, 0.2981443147830838, 2.049548083261957];159.4805680999998
[3.6190160640000024, -2.4999999999990354];True;[-4.637653241898292, -0.015888057925526056, 1.0915419794050543, -3.4940679915762574, 3.9860373257122212, -1.7224117517129356, 3.135905659717597, 2.4801851517309164, -1.9819514623437895, 1.5053319055994745];150.69768300000578
[3.556074528000011, -2.496440127];True;[4.852689332531829, 3.641920695492672, 1.84242636175766, -3.04324680483383, -3.6637794209954433, -1.454749375452228, -2.743813829416639, -0.24765501477956597, -4.44707979043244, 2.696351299694677];152.88128130009864
[3.929459472000005, -2.4999999999995706];True;[4.093619390149302, -0.45968406057384215, 0.08558873445089255, 2.662649225941207, -0.8073622808375678, 3.416389842028856, 0.44692924536320966, 4.018567528934604, 3.221736353683868, -1.9589950373875031];147.6433058999246
[3.429160056000011, -2.499999999998222];True;[-3.6874767183550294, -4.285237315908251, -3.379573176474513, 0.015626076982616866, 3.629323627654104, -1.9118846681935944, -3.582027913594014, 4.171651180336513, 4.660153986332563, -4.073132150544846];153.6254710999783
[3.285193032000006, -2.4999999999935065];True;[-4.0716442941489825, 3.9670492981550467, -3.533081177983719, -3.2779048839498435, -1.5247031544886145, -2.3787097150923966, -3.860581961198096, -0.18886524010401118, -2.121145451772178, 1.8818757882607065];154.35766800004058
[3.235723416000008, -2.499999999998312];True;[-2.2430260501641697, 0.7239213220447454, -1.03289186065608, -3.307613980043851, -2.3281722038941233, 0.38504958364789665, -2.9880020478948923, -3.9726636373974813, 1.1086161757568433, -3.743182901766089];153.29439339996316
[3.6326329200000034, -2.4999999999391482];True;[0.136064147882049, 0.5507558422224976, -4.15760059367884, 3.7843361945741094, 3.05862130005446, -1.1708845651944677, -3.2733138174446017, 1.0903156530669724, -1.690292336546083, 2.649422724445291];154.29202039993834
[3.438969048000007, -2.2444504];True;[-4.865442079769283, 4.313014524408583, 0.9444259958196488, -4.43205659586784, -1.5860410738767672, -4.014155613976285, 0.27606770732063435, -2.936710194294425, -0.2241134389888808, 4.53654974559211];152.7134399000788
[3.749378976000001, -2.4999999999980154];True;[4.8517029630092114, -0.8800194426261401, -4.541015394579203, 2.11093444208187, 0.007445144519799385, 1.6696834522931505, -4.140063660936182, 3.667983713486299, 1.7203749371854045, 1.9153550192097812];153.277003300027
[3.409125624000003, -2.4999999999985505];True;[-3.8491689329172507, 2.377490911759038, 3.866478671885927, -1.933735039795276, -3.936021125229665, 3.4653014483124878, -1.5224947316841675, -3.71603290283136, -0.9889190105257173, -3.1329976941197577];156.98304580000695
[3.631383792000009, -1.8310232];True;[2.0137773240935797, -4.097366808401565, -1.116078940697828, -4.415581693527566, 1.466949628759627, -2.3312565185754206, 4.337573584348782, 0.3153111954685839, 1.2552689885690462, 3.4910025229777872];148.46523269999307
[3.6000599040000028, -2.0041488];True;[-0.5224243752115729, -3.4832251261830818, 3.216338658171612, -4.9634280895921625, 3.8023316134262473, -2.360724794867499, -4.931955234909734, 2.654004367999594, 1.857325314422944, 4.201238335787652];148.57357520004734
[3.733020432000009, -2.496668956];True;[-3.1721927382890414, 3.3196745096824145, 1.4365443513526612, -0.1132174108203543, 3.3674225186737843, -0.9205683671179212, 4.522647300634903, -0.8587024295678951, 1.7007197046807505, -3.6573210892134678];157.15295369992964
[3.768165792000011, -2.2090091];True;[1.3527198648956285, 0.8001768601637682, -1.8904481430281384, -3.669110998682492, 4.100457427666889, -4.832413962340537, 3.985017127472938, 1.0841239239309308, 3.6087820256287895, 2.7128133181735166];153.82011909992434
[4.147249248000001, -2.499999999999244];True;[1.080263357173071, 4.9496628971325425, 1.0699322190754224, -0.3057583039610883, 3.4791453607774194, 0.2808290780033378, 2.936688970225254, 3.6736251336744967, 4.6944975182308095, 2.9434195690934404];146.38163829990663
[3.7993024080000133, -2.499999999998405];True;[3.4777573818090666, -4.762005971216764, 1.6402746703846152, -3.722966501618333, 3.981380431228354, 2.03578088593283, 3.9595662548330974, 1.914340911266729, 0.4940442208964635, -0.32455311102408313];150.52342670003418
[3.7005454800000113, -2.4999999999957248];True;[3.130147304400799, 3.3304036289336345, 3.1878857311929814, 1.9707433159326735, -0.6760724570239169, -0.015152486934080223, -3.3731346643171056, 4.865477058475268, -4.654940491646058, -3.6437910594336884];154.8494164000731
[3.4152963120000073, -1.8457431];True;[-2.890132689980752, 0.28461201055730356, -1.6491429722356763, -3.3505479323402145, 2.239185568845569, 3.5384761052377662, -4.582161496383941, -1.251835748834945, 0.21475656229668516, -1.637623716011296];154.08531610004138
[3.3949994400000043, -1.5788635];True;[3.9508851106497946, 0.07124747123861042, -1.4087200290069601, -4.453130564019156, -4.011906828185468, -3.863961688728611, -2.0566558931722345, -3.6323060508257865, 1.7571170113064314, 3.6233303547705713];157.0246807000367
[3.474316584000006, -2.4999999999997318];True;[3.969534758109001, -3.9823566428377855, -4.498893844476031, -4.866611665956628, -1.2810985414369647, 3.88666720939905, 2.2086109550972877, 0.18822288271676424, -4.71414178907727, 2.738044092260319];152.81989679997787
[3.58313889600001, -2.499999999998553];True;[-4.619998832096495, -1.6583609421499323, 1.900201046826206, -3.190055867100047, 3.888443358377277, 1.5274263599730737, 4.400004559767233, 0.055276206267796724, -0.054968340101041235, -3.561906591549935];152.02099129999988
[3.4904366640000073, -2.4999999999984355];True;[-1.1425936097972142, -1.1484753575546023, 4.2807825371025885, -2.8825377973094146, -4.591674351414884, 3.0898393031727043, -1.3728614870117903, 1.508123873684716, -1.1511500766919394, -2.1951604072142015];156.13153170002624
[3.1540421520000055, 0.9481359999999999];True;[-0.9580270415758063, -2.7410658513163675, -1.9164207090830185, -1.0535777316878492, -4.18979597855894, -4.319840374671106, -2.2937067657657604, -4.560128977783579, 3.3552935936982493, -2.5022137290332136];160.72011290001683
[3.418683192000005, -2.0595022];True;[0.18655380385663367, -2.61706416159202, -3.715597263648837, -3.1237267665368207, -3.4099993090435166, -1.82199255087524, 3.476629933716257, 1.8179307249331238, 2.8762868882948904, -2.5966535819039716];149.72214569989592
[3.773519568000011, -1.9163765000000001];True;[-2.3795803772890123, -4.659108299759999, 3.839699411995106, 1.5132828460418066, 4.998264441639883, 3.115514033657492, 4.760206910644833, -3.0627029080500776, -0.26669508345272064, -0.358919188017782];151.88116380001884
[3.9398017680000037, -2.4999999999984017];True;[3.233478009614201, 2.7555580964750703, -4.273992054346487, -1.7151078598542524, 0.7926638386322624, 4.597858778348915, 2.758127297792666, 1.9697259938060299, 3.206855809875446, 1.8730737088118072];146.68940420006402
[3.6844206480000086, -2.2586383];True;[-3.5125235344327144, 0.7112318944514762, 4.783488600708779, -0.09768346954574447, -1.9037457677262024, 2.4059656839926884, -0.24749790162249408, 3.4162069199835354, 0.33528077392179245, -2.5157078887323814];148.07299769995734
[3.5786711520000014, -2.4999999997411146];True;[-4.1760558172465085, 2.2945747225296076, -0.4052528196300411, 3.484678645893709, -1.0750250106750912, 1.8855643431600395, -3.6612818081043352, 2.4885145478163304, 0.0318418140806811, -2.3883458329013996];154.6481285999762
[3.7396084320000105, -2.499999999992821];True;[3.5768111859070935, 3.07638865748641, -1.1781031308852485, 4.94899040523077, 2.143877570984004, 0.35531634313972127, -2.9133131233694165, -3.975698423113961, -0.2667516171310851, 0.16249671451343417];157.632227800088
[3.683899440000013, -1.7776841];True;[1.6023749899184194, 3.4423385413744363, 4.200455763415807, 1.6847827701147091, -2.586289653887076, 3.5657486327447288, -4.312468268807182, 2.4390259851470493, -4.784159300370843, -1.900915650250301];159.67032529995777
[3.8687982480000023, -2.4999999999938027];True;[-0.2871788683563423, -3.756513913341901, 2.29616789807255, 4.135262094399172, 3.429138423113283, 2.124160035350293, 1.5186316831459266, 1.5127897085602617, 4.326661526180022, -3.3880809110787857];154.86659860005602
[3.747688560000004, -2.1189871];True;[1.6707509922399044, 3.648982602970607, 1.2665474730821122, 0.8618194280917324, -1.2672486189533583, -4.075066948265698, 4.144918668664877, 0.44595447226012475, -3.351396857452311, 2.9588406753001717];155.08589620003477
[3.557469024000004, -2.1305735];True;[1.077556535174642, -2.5957961536510354, -1.0406609069249404, -3.195114528227089, -4.89097123021399, 1.0629974049100355, -0.9782976097243523, 4.275201221280627, -0.623366066272018, 4.406086185033052];151.79098879999947
[3.811895208000002, -2.4999999995247775];True;[-0.5596844103480505, -4.408158220800931, 4.898097830718578, 4.769972774482143, 2.707029914262491, 3.2416187997410653, 4.224597274508049, -2.3453075117536217, -1.1228054391704623, -2.1287247396557163];155.75847369991243
[3.2818402800000035, -2.4999999999959255];True;[-4.975565131908253, 4.8874366728554435, -4.16529165790508, 1.9154163245566815, -4.412457540428969, -3.429582968963678, 2.10089516020449, -4.835151584562944, -3.901233143642391, 1.5525883301900203];156.41969840007368
[3.2921717760000107, -2.4999999999997358];True;[-4.775852232724721, 4.730533820171136, -2.150512898871837, -3.091949341488067, -4.98744300277223, 0.3998057712459353, 3.584003037278155, -1.0276472995870867, -2.782796264065569, -4.682788061407074];157.00067150010727
[3.6562084560000097, -1.7794121999999999];True;[-0.13279386265166782, -0.7971539674468984, 1.684092390538023, 3.409079740708517, 4.734242166884501, -3.30953300800969, -4.475296148451004, 0.16917332716264966, -2.582956131715508, 3.3700511606641292];156.92523849999998
[3.7250232480000034, -2.0645315];True;[-2.771695717797443, 1.5855257657247446, 0.7580754584952212, 1.2630700140318671, 2.2687180118678993, -3.863448718641025, 4.47062051299463, 0.2267568612334694, 4.912916078270545, -3.5957708778388344];163.56398700003047
[3.6434346480000017, -2.4999999999995937];True;[0.5198030833240335, -0.7206877471698281, 2.826634196728845, 0.3564731016927345, 0.7785791903602348, 1.0264305868994192, 4.026930883867076, -4.53536984143569, -0.8393492693851679, -1.961899441683225];161.5281444999855
[3.440465928, -1.9696031999999999];True;[0.10665769762001087, -4.24364367335885, 1.577823492635524, -1.241024466358133, 1.383324253868043, 1.9220585536032768, 0.8021813235182123, -2.824173166721573, -4.180721081935666, -1.221682516634833];156.8669121999992
[3.7263786480000034, -2.3425847];True;[0.893809407902447, -4.992399641645186, 3.218158193500404, -3.116094852829543, -4.78554973402124, 2.595653137049654, 1.2946686606947253, 2.0083032835805623, 4.222696502503769, 3.978313128891797];148.09864079998806
[3.5650320480000026, -2.4999999999967337];True;[4.595928563162561, 0.34171078790899934, -4.216216634266589, 1.4405199518482261, -0.4325567480167267, 2.923852386891852, -2.571284567617017, -2.3765912677613423, -4.456546342662704, 2.5989690836021184];158.99381110002287
[3.482532576000008, -2.1857466];True;[-0.7213013855606505, -2.383697235009464, 0.35873137358346874, -2.6261898722429136, 2.3428470498612377, 0.8168818053170304, 0.3754973514126272, -3.1763297077476382, -4.487269319081748, 3.5292014442251674];156.72585809999146
[3.424114944000009, -1.7885366999999999];True;[-4.211891943370025, 4.674484960689471, -4.074447189431999, -4.799965148476904, -2.2904895120913604, -2.516974649672065, -0.6435142724333254, 3.773853521016873, 1.6311864434486125, -0.2184081555262054];161.89292229991406
[3.492800352000003, -2.499999999998247];True;[-1.9254261823712868, 0.19060542449387974, -3.641727528525245, 1.0755840790842832, 3.5330437405156996, 1.7840097378157598, -0.5586145333952954, -3.5340411910325766, -4.859780703623007, 2.4400999415476683];162.28154630004428
[3.7931019120000102, -2.499999999999074];True;[-2.718568574540922, 1.01748142835521, 1.5191172239266972, 3.66416496072352, 3.4642769295582205, -3.8554632881419684, -0.153352336957302, 4.669854887597026, 1.2114296404174985, -0.412352743861816];156.34967390005477
[3.6615011040000005, -0.6110340000000001];True;[-1.351740074345098, 2.61734514022669, 3.177473253920205, -3.526552546351337, 0.3818137531740007, -3.8250418637819417, -2.2818034719950466, 0.8182843869426639, 4.419234812982403, 1.8849264128998913];156.5990698999958
[3.8392431840000016, -2.499999999997894];True;[0.6816975861387684, 2.4858868386990274, 3.6250876525203566, -1.6552821696773687, 3.2487477586103246, 4.3697053328152045, 1.7931520440659243, 0.15605309339321938, 0.4920359042850091, -4.654349573124361];156.79229359992314
[3.666969792000013, -2.499999999999607];True;[2.4615760781695286, 4.293852497178188, -1.8964746259260536, 2.114347668445374, 0.0744378873339695, -0.14690232133942516, 4.096301644798464, -2.1271762370433267, -4.580055661441481, -1.7227557367106519];158.71686950000003
[3.996976320000012, -2.4999999999977964];True;[2.8755946253852107, 1.2280862785349314, 4.525393845076355, 2.2780924842774866, 3.5759845289984966, -3.6278267995646516, -2.096829199096011, 3.371263620308259, 1.0355077149901826, 4.679953136933758];157.66846330009867
[3.714394536000004, -2.4999999999975255];True;[4.562720583958306, 1.2469346300836435, 0.6345490081002652, 3.459265020131406, 2.0907827009070346, -3.141389610292137, -4.61474127435448, -4.228658066788568, 4.598611166254006, 0.1546205089996402];161.48793199995998
[3.7825470720000003, -2.3906108];True;[-1.0301443086260145, 4.332756361463845, 0.9847287502667781, 3.834249189951585, 4.855126306671597, -1.0396001641146633, -2.9717097526678335, -1.295594457335162, -1.2881483156478115, 1.5362596659190464];158.3895704000024
[3.8050389360000105, -2.4999999999977285];True;[-3.243875869996714, -2.9594602596779316, 3.4198692961913153, 2.826959458699843, 2.43773591516661, 2.482324134497987, 2.576944182978237, 3.369621977018623, -0.6591647419089588, -1.2917424401102897];153.27008859999478
[3.637241712, -1.5109894000000001];True;[2.6665080772858865, -2.883776632866616, -1.343093646190142, 3.6398792261642736, -0.5146406224641664, 4.1157956095014026, 0.7344015220745925, -4.5697614266706665, -4.077277319462435, 3.4227488269902064];159.2021512000356
[3.8875356000000054, -2.44945148];True;[0.5332826993281632, 4.627820108180064, 3.654303892032871, 4.037637324727337, 1.8617179142194376, -3.627214720595738, 0.6820378987118403, 0.2488882805349446, -0.4752802327313388, 1.2353232272067363];155.5864934999263
[3.510243216000006, -2.4999999999947886];True;[3.44697593287081, 2.2359023904251716, -3.8472890572143372, -1.1633996418478967, 1.221988168540551, 1.6694944284821567, 0.5570217582942121, -3.563485401701545, -1.647368030069467, -3.598638268344896];159.3388188999379
[3.786306336000009, -2.498986123];True;[0.6507784570514445, 4.127666616495768, 0.21235276854220864, 2.515853482824574, -3.487488400167437, 1.8265685731476964, -1.0823916934017075, -0.5583364530859924, -0.1770760013200059, 4.064028765769475];155.42567500006407
[3.598368624000009, -2.2593501];True;[1.6623869831160585, -3.1726755895042116, 2.8873691294393833, -1.7413636952177658, 2.2664060364720786, 0.19085174222839463, -0.5446020541191015, -0.8993143150265093, 0.5681089102313557, -1.8260183148203488];155.06454579997808
[3.558851640000013, -2.4999999999984412];True;[-0.1468231415487855, -1.8584816472773094, -4.156672948654223, -1.9581901200713236, 3.5783240901996134, 4.837075234680533, 1.101397488718491, -3.8588949264158314, -4.855609501640222, 4.879515039907025];156.0614206000464
[3.684254976000001, -2.4999999999993956];True;[3.9883757606556642, -4.20334498169257, -0.13792617657170236, 2.6759236096078336, -3.155755207303973, -3.3433018121636184, -0.899649468461674, 3.5509252342804416, 3.4516871487728498, 1.4404294127549297];154.7350015999982
[3.7011783600000014, -1.07197];True;[-1.0550001865276606, -0.90691738462528, 4.90065049625402, -0.6118118033204265, -2.8618179603484775, -3.8366540678322414, 2.5291092135433466, -1.5160780828471951, 4.898086255570927, 2.6112582376001834];154.71297220000997
[3.3136568640000084, -2.4999999999987508];True;[-1.4750300945439818, -2.520501279113836, 1.9991680298209067, 3.2182807939090043, -4.780678135861608, -4.898703350262553, -4.9780157274117345, 4.090079045851617, 0.006521850188382139, -4.451055336447113];156.54590509994887
[3.8702705040000036, -2.4999999999995572];True;[0.29724005672137377, 0.034331724083802584, -2.9871212689136284, 4.7057485337703575, 3.055566001084946, 2.139678237460302, 4.163018780037126, -2.584278767540119, 1.4128810503507552, 1.7421339164257628];148.08758530009072
[3.3366731760000046, -2.0260127];True;[3.587891358679066, 0.3242159500856552, -2.7366786359563466, -0.26512950250195644, -1.6352069940887484, -2.160931666353738, -4.227820234236262, -0.678486295855496, -3.431648814200817, -1.5006046579207477];159.56473650003318
[3.4843446000000085, -1.6861576];True;[4.261422645456957, -3.5510323961848256, -1.2055984250973228, 4.795349457139899, 1.579851562155464, -4.016476649955997, 1.393088332584047, -4.627221076864327, -2.9863977575261815, -1.530752552085576];163.4167271000333
[3.6006932160000114, -2.499999999999036];True;[-0.19631087941841407, 2.1202236210424132, -1.8097938536265232, -1.4327089435888518, 4.420704065633762, -3.0090081538424, -2.0995304004283453, 2.00366247468322, 0.16966144614654333, -0.6681609353916995];155.7213199000107
[3.7467828720000043, -2.44097892];True;[-4.724687988988254, -2.038488819883475, -0.006166493788125393, 2.1441809673046883, 4.616125445107713, 2.715906891735411, -1.7493467149445205, 1.0579693233078888, 3.5674762704233913, 0.6791998737580869];152.89308170008007
[3.8975195520000034, -2.499999999959245];True;[-4.404260117808999, 4.50678187929746, 4.1888174068455015, 0.3710054063441479, 3.616762490725982, 2.048395787856288, -1.3598063771996625, 1.2356548166595918, -0.6635838988485574, 3.7010141021445637];152.99810540000908
[3.452983344000002, -2.499999999998995];True;[3.9700903616873173, -3.0907617404310725, 2.617368859636583, 2.77263548290488, -2.628316730789999, -3.799741238416888, 0.21247656714928098, -4.883483457716129, -0.9588079276021801, -1.551106090188361];160.77924369997345
[3.557362536000003, -2.499999999998408];True;[-1.5682310699863056, -1.9516249876929335, -0.025674061128534653, -1.2061261932610021, 3.3702995467813963, -4.567134549756966, 4.06681588725022, -4.456922578201601, 1.9516189431719297, 1.8797050918681615];163.2250172001077
[3.248981496000003, -2.2151135];True;[1.210198069790045, -2.9792616488124546, -1.159315754921555, -0.49630084205572356, -3.6402239467603814, -2.4247360494350003, -3.8317869718341058, -3.706139056519465, 3.7957212218034453, -3.5523388443318424];159.35415859997738
[3.7374745680000125, -2.4999999999989644];True;[1.8254926200888724, -1.8834656920421375, -4.589229254956532, 3.155872855696538, -4.448872257923218, 4.629416066086668, 0.020107823567600214, 3.088389791200658, 2.933911921370128, 1.0996300037379338];151.16521799995098
