evaluations,algorithm_time
5,0.00030041566661869487
10,0.00030041566661869487
15,0.00030041566661869487
20,0.00030041566661869487
25,0.00030041566661869487
30,0.00030041566661869487
35,0.00030041566661869487
40,0.00030041566661869487
45,0.00030041566661869487
50,0.00030041566661869487
55,0.00030041566661869487
60,0.00030041566661869487
65,0.00030041566661869487
70,0.00030041566661869487
75,0.00030041566661869487
80,0.00030041566661869487
85,0.00030041566661869487
90,0.00030041566661869487
95,0.00030041566661869487
100,0.00030041566661869487
105,0.00030041566661869487
110,0.00030041566661869487
115,0.00030041566661869487
120,0.00030041566661869487
125,0.00030041566661869487
130,0.00030041566661869487
135,0.00030041566661869487
140,0.00030041566661869487
145,0.00030041566661869487
150,0.00030041566661869487
155,0.00030041566661869487
160,0.00030041566661869487
165,0.00030041566661869487
170,0.00030041566661869487
175,0.00030041566661869487
180,0.00030041566661869487
185,0.00030041566661869487
190,0.00030041566661869487
195,0.00030041566661869487
200,0.00030041566661869487
205,0.00030041566661869487
210,0.00030041566661869487
215,0.00030041566661869487
220,0.00030041566661869487
225,0.00030041566661869487
230,0.00030041566661869487
235,0.00030041566661869487
240,0.00030041566661869487
245,0.00030041566661869487
250,0.00030041566661869487
255,0.00030041566661869487
260,0.00030041566661869487
265,0.00030041566661869487
270,0.00030041566661869487
275,0.00030041566661869487
280,0.00030041566661869487
285,0.00030041566661869487
290,0.00030041566661869487
295,0.00030041566661869487
300,0.00030041566661869487
305,0.00030041566661869487
310,0.00030041566661869487
315,0.00030041566661869487
320,0.00030041566661869487
325,0.00030041566661869487
330,0.00030041566661869487
335,0.00030041566661869487
340,0.00030041566661869487
345,0.00030041566661869487
350,0.00030041566661869487
355,0.00030041566661869487
360,0.00030041566661869487
365,0.00030041566661869487
370,0.00030041566661869487
375,0.00030041566661869487
380,0.00030041566661869487
385,0.00030041566661869487
390,0.00030041566661869487
395,0.00030041566661869487
400,0.00030041566661869487
405,0.00030041566661869487
410,0.00030041566661869487
415,0.00030041566661869487
420,0.00030041566661869487
425,0.00030041566661869487
430,0.00030041566661869487
435,0.00030041566661869487
440,0.00030041566661869487
445,0.00030041566661869487
450,0.00030041566661869487
455,0.00030041566661869487
460,0.00030041566661869487
465,0.00030041566661869487
470,0.00030041566661869487
475,0.00030041566661869487
480,0.00030041566661869487
485,0.00030041566661869487
490,0.00030041566661869487
495,0.00030041566661869487
500,0.00030041566661869487
505,0.00030041566661869487
510,0.00030041566661869487
515,0.00030041566661869487
520,0.00030041566661869487
525,0.00030041566661869487
530,0.00030041566661869487
535,0.00030041566661869487
540,0.00030041566661869487
545,0.00030041566661869487
550,0.00030041566661869487
555,0.00030041566661869487
560,0.00030041566661869487
565,0.00030041566661869487
570,0.00030041566661869487
575,0.00030041566661869487
580,0.00030041566661869487
585,0.00030041566661869487
590,0.00030041566661869487
595,0.00030041566661869487
600,0.00030041566661869487
605,0.00030041566661869487
610,0.00030041566661869487
615,0.00030041566661869487
620,0.00030041566661869487
625,0.00030041566661869487
630,0.00030041566661869487
635,0.00030041566661869487
640,0.00030041566661869487
645,0.00030041566661869487
650,0.00030041566661869487
655,0.00030041566661869487
660,0.00030041566661869487
665,0.00030041566661869487
670,0.00030041566661869487
675,0.00030041566661869487
680,0.00030041566661869487
685,0.00030041566661869487
690,0.00030041566661869487
695,0.00030041566661869487
700,0.00030041566661869487
705,0.00030041566661869487
710,0.00030041566661869487
715,0.00030041566661869487
720,0.00030041566661869487
725,0.00030041566661869487
730,0.00030041566661869487
735,0.00030041566661869487
740,0.00030041566661869487
745,0.00030041566661869487
750,0.00030041566661869487
755,0.00030041566661869487
760,0.00030041566661869487
765,0.00030041566661869487
770,0.00030041566661869487
775,0.00030041566661869487
780,0.00030041566661869487
785,0.00030041566661869487
790,0.00030041566661869487
795,0.00030041566661869487
800,0.00030041566661869487
805,0.00030041566661869487
810,0.00030041566661869487
815,0.00030041566661869487
820,0.00030041566661869487
825,0.00030041566661869487
830,0.00030041566661869487
835,0.00030041566661869487
840,0.00030041566661869487
845,0.00030041566661869487
850,0.00030041566661869487
855,0.00030041566661869487
860,0.00030041566661869487
865,0.00030041566661869487
870,0.00030041566661869487
875,0.00030041566661869487
880,0.00030041566661869487
885,0.00030041566661869487
890,0.00030041566661869487
895,0.00030041566661869487
900,0.00030041566661869487
905,0.00030041566661869487
910,0.00030041566661869487
915,0.00030041566661869487
920,0.00030041566661869487
925,0.00030041566661869487
930,0.00030041566661869487
935,0.00030041566661869487
940,0.00030041566661869487
945,0.00030041566661869487
950,0.00030041566661869487
955,0.00030041566661869487
960,0.00030041566661869487
965,0.00030041566661869487
970,0.00030041566661869487
975,0.00030041566661869487
980,0.00030041566661869487
985,0.00030041566661869487
990,0.00030041566661869487
995,0.00030041566661869487
1000,0.00030041566661869487
1005,0.00030041566661869487
1010,0.00030041566661869487
1015,0.00030041566661869487
1020,0.00030041566661869487
1025,0.00030041566661869487
1030,0.00030041566661869487
1035,0.00030041566661869487
1040,0.00030041566661869487
1045,0.00030041566661869487
1050,0.00030041566661869487
1055,0.00030041566661869487
1060,0.00030041566661869487
1065,0.00030041566661869487
1070,0.00030041566661869487
1075,0.00030041566661869487
1080,0.00030041566661869487
1085,0.00030041566661869487
1090,0.00030041566661869487
1095,0.00030041566661869487
1100,0.00030041566661869487
1105,0.00030041566661869487
1110,0.00030041566661869487
1115,0.00030041566661869487
1120,0.00030041566661869487
1125,0.00030041566661869487
1130,0.00030041566661869487
1135,0.00030041566661869487
1140,0.00030041566661869487
1145,0.00030041566661869487
1150,0.00030041566661869487
1155,0.00030041566661869487
1160,0.00030041566661869487
1165,0.00030041566661869487
1170,0.00030041566661869487
1175,0.00030041566661869487
1180,0.00030041566661869487
1185,0.00030041566661869487
1190,0.00030041566661869487
1195,0.00030041566661869487
1200,0.00030041566661869487
1205,0.00030041566661869487
1210,0.00030041566661869487
1215,0.00030041566661869487
1220,0.00030041566661869487
1225,0.00030041566661869487
1230,0.00030041566661869487
1235,0.00030041566661869487
1240,0.00030041566661869487
1245,0.00030041566661869487
1250,0.00030041566661869487
1255,0.00030041566661869487
1260,0.00030041566661869487
1265,0.00030041566661869487
1270,0.00030041566661869487
1275,0.00030041566661869487
1280,0.00030041566661869487
1285,0.00030041566661869487
1290,0.00030041566661869487
1295,0.00030041566661869487
1300,0.00030041566661869487
1305,0.00030041566661869487
1310,0.00030041566661869487
1315,0.00030041566661869487
1320,0.00030041566661869487
1325,0.00030041566661869487
1330,0.00030041566661869487
1335,0.00030041566661869487
1340,0.00030041566661869487
1345,0.00030041566661869487
1350,0.00030041566661869487
1355,0.00030041566661869487
1360,0.00030041566661869487
1365,0.00030041566661869487
1370,0.00030041566661869487
1375,0.00030041566661869487
1380,0.00030041566661869487
1385,0.00030041566661869487
1390,0.00030041566661869487
1395,0.00030041566661869487
1400,0.00030041566661869487
1405,0.00030041566661869487
1410,0.00030041566661869487
1415,0.00030041566661869487
1420,0.00030041566661869487
1425,0.00030041566661869487
1430,0.00030041566661869487
1435,0.00030041566661869487
1440,0.00030041566661869487
1445,0.00030041566661869487
1450,0.00030041566661869487
1455,0.00030041566661869487
1460,0.00030041566661869487
1465,0.00030041566661869487
1470,0.00030041566661869487
1475,0.00030041566661869487
1480,0.00030041566661869487
1485,0.00030041566661869487
1490,0.00030041566661869487
1495,0.00030041566661869487
1500,0.00030041566661869487
