objectives;is_feasible;variables;evaluation_time;algorithm_time
[2.699604072000011, -2.499999999977185];True;[-5.0, -4.619487917031577, -5.0, -3.8752518041771813, -4.965827899547562, 1.2422259620842047, -5.0, -5.0, -5.0, -5.0];162.78489460004494;14.795857599936426
[2.710186992000013, -2.4999999999980904];True;[-2.718592794647362, -4.686237154517273, -4.862841272952998, -3.7988858642173007, -4.913024441754136, -3.5547223218014556, -3.2695016314680725, -4.344103237977413, -5.0, -4.580464022959056];170.8255432000151;14.795857599936426
[2.6258627520000104, -2.2345393];True;[-0.6322953308670796, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];176.09010249993298;14.795857599936426
[2.7292593600000137, -1.8924924];True;[-5.0, -3.1120257769390776, -5.0, -2.2555236714260567, -4.485576014698332, -3.7055413629382583, -5.0, -2.2867163739759153, -5.0, -5.0];169.9011293000076;14.795857599936426
[2.6286618960000006, -2.0302951];True;[-4.127433272785487, -5.0, -4.967120823173918, -3.7937564853514862, -5.0, -4.238406477292262, -3.375974721823615, -5.0, -5.0, -5.0];172.62069750006776;7.547101899981499
[2.569551120000013, -0.76698];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.239297999861053, -5.0, -5.0, -5.0];162.9442858999828;7.547101899981499
[2.858709888000008, -1.7525998];True;[-5.0, -5.0, -5.0, -5.0, -5.0, 5.0, 0.1476766096661395, -5.0, -5.0, -5.0];157.8553799999645;7.547101899981499
[2.8349719200000125, -1.7855588];True;[-5.0, -4.242017134491668, -5.0, -2.529979567225876, -5.0, 3.310811895693499, -2.4901282173491746, -5.0, -5.0, -5.0];162.6207380000269;7.547101899981499
[2.539853280000004, -2.4999999999823834];True;[-5.0, -5.0, -5.0, -4.871393456525936, -5.0, -4.8715558759758535, -4.871253410230031, -5.0, -5.0, -5.0];163.4537219000049;7.547101899981499
[2.634398424000012, -2.4999999999981126];True;[-5.0, -5.0, -1.4203162525280888, -3.9161726474263947, -5.0, -4.9006293344930025, -5.0, -5.0, -5.0, -5.0];174.4331436000066;13.42692289990373
[2.5748623440000062, -2.499999999745173];True;[-4.984004199936865, -5.0, -3.221429759778858, -4.999944436596476, -4.98548769569434, -5.0, -5.0, -5.0, -5.0, -4.8025310384773965];165.13243569992483;13.42692289990373
[2.6320172400000064, -2.47601976];True;[-5.0, -5.0, -5.0, -4.759446295962415, -5.0, -1.8356252784076608, -5.0, -5.0, -5.0, -3.7522723901583417];165.11132410005666;13.42692289990373
[2.848139712, -2.4999999999981384];True;[-2.353266003501411, -4.590842996639686, -5.0, -5.0, -5.0, -3.4270294240065198, -5.0, -1.6507448288528206, -4.532435672280524, 1.212651749172684];163.5220449999906;13.42692289990373
[2.646271944000009, -2.4991108169];True;[-4.9459923929858265, -5.0, -4.98778889809042, -5.0, -5.0, -0.8823910647893758, -3.8712319332092355, -5.0, -5.0, -5.0];164.75896950007882;13.42692289990373
[2.541680424000006, -2.499999999997965];True;[-4.8818042311636045, -5.0, -4.783008263278979, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.864819630367775];171.71573340008035;12.355345999938436
[2.623964544000004, -2.496794549];True;[-5.0, -5.0, -2.17433377333137, -4.954647655652327, -5.0, -3.641828493706142, -5.0, -5.0, -5.0, -4.949359455693403];171.98087019997183;12.355345999938436
[2.590397064000008, -1.123981];True;[-5.0, -5.0, -2.9148253563007502, -4.35938109044968, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];173.91043759998865;12.355345999938436
[2.608345584000013, -2.499999999934032];True;[-4.970565080241275, -5.0, -1.7861045861329443, -4.971510678413242, -4.998228468753783, -4.998910095313101, -5.0, -5.0, -5.0, -4.717928468378758];165.98254770005587;12.355345999938436
[2.6786993760000017, -2.4999999999906906];True;[-5.0, -4.87113573328811, -3.7366718762439315, -3.3985493856670463, -5.0, -2.5406551815856107, -4.39853938250378, -5.0, -5.0, -4.240570001706372];171.013445999939;12.355345999938436
[2.613032136000004, -2.48441917];True;[-4.1502555381228845, -5.0, -4.150399145150481, -4.150273250509225, -5.0, -4.150347856731685, -5.0, -4.625104385095632, -5.0, -4.999915471894632];166.15485579997767;12.559947500005364
[2.6241881040000026, -2.45774436];True;[-5.0, -5.0, -4.870323385232687, -4.9288406426820215, -4.700806430800146, -1.2439977232097839, -4.96586032497179, -5.0, -5.0, -5.0];166.51042840001173;12.559947500005364
[2.7847257840000057, -2.498394656];True;[-3.945426672537542, -5.0, -5.0, 0.14050065438870263, -5.0, -3.7962729145305687, -5.0, -5.0, -5.0, -0.6763157634137267];176.76940470002592;12.559947500005364
[2.676088152000003, -1.7885434999999998];True;[-4.41584395720465, -5.0, -3.4841553028703443, -4.82880532639973, -5.0, -4.918158686400266, -3.12895890330169, -4.991991977972197, -5.0, -2.5391122450173236];165.7754544999916;12.559947500005364
[2.610379656, -2.4999999999738147];True;[-4.999999999760141, -5.0, -4.925075925738729, -4.150779065100106, -5.0, -3.4564842281259276, -5.0, -3.8315375440180244, -5.0, -4.985257128873017];164.35640259995125;12.559947500005364
[2.5420847760000003, -2.499999999779346];True;[-4.952839430844667, -5.0, -4.944295977439826, -5.0, -5.0, -4.613781812698289, -5.0, -5.0, -5.0, -5.0];165.21456890006084;11.839134600013494
[2.6011821600000067, -2.2198918];True;[-4.43955671933667, -5.0, -4.4375191427650424, -4.016784479122415, -5.0, -3.898266002991872, -5.0, -5.0, -5.0, -4.982749485056581];173.92357940005604;11.839134600013494
[2.664117864000004, -2.0902856];True;[-3.44271469443557, -5.0, -4.292278427441378, -4.185992053243884, -5.0, -3.9336350752787483, -5.0, -5.0, -5.0, -3.006592603187708];169.32374539994635;11.839134600013494
[2.681222688000001, -1.7648441];True;[-3.778325596153361, -5.0, -3.6679777624141736, -4.723742789492837, -5.0, -1.0823469987469196, -4.81695635453798, -5.0, -5.0, -4.999956127542383];163.16057469998486;11.839134600013494
[2.5870883760000103, -2.2779152];True;[-5.0, -5.0, -4.791372579829375, -5.0, -5.0, -2.6360180462198883, -5.0, -5.0, -5.0, -5.0];168.22420359996613;11.839134600013494
[3.425070528000007, -1.9479986999999999];True;[0.08249324454043805, -5.0, -5.0, 5.0, -5.0, 5.0, -5.0, 5.0, 1.2855936795191685, -5.0];159.42210060008802;13.154443600098602
[2.623373784000002, -2.3841406];True;[-4.374382580602157, -5.0, -5.0, -4.844808912365976, -3.455121253772529, -3.1653056658929235, -5.0, -4.907905430909563, -5.0, -5.0];175.71774680004455;13.154443600098602
[2.7192559680000032, -1.6132886];True;[-4.470407191896237, -4.998164237949915, -5.0, -2.7689689666577895, -4.142362035978961, -1.6674525569584588, -4.751840938097546, -5.0, -5.0, -3.509341762082336];170.6415352000622;13.154443600098602
[2.7700077600000124, -2.48636604];True;[-3.6102849328056275, -5.0, -2.930199588546281, -3.619229186553148, -3.450973438292084, -2.9436071579191663, -4.827172970149448, -3.717059582503725, -5.0, -3.8603811630982303];164.4536496999208;13.154443600098602
[2.5733957040000033, -2.48982166];True;[-3.1189521886183686, -5.0, -4.979848675334043, -4.9843185620388555, -4.9955607049321324, -4.992834226258964, -5.0, -4.989801131579469, -5.0, -5.0];169.45411439996678;13.154443600098602
[2.731867344000008, -1.8599085];True;[-3.4376924900288217, -5.0, -3.1484988607810576, -2.9162072504391174, -4.791300215574269, -3.0047335033544433, -4.471064667053702, -3.9551582454213867, -5.0, -5.0];166.21474060008768;13.786549300071783
[2.633018616000002, -2.495002481];True;[-3.272021493081814, -5.0, -4.556812329738847, -5.0, -5.0, -2.4745737178662965, -5.0, -5.0, -5.0, -4.997602685843772];163.04613849997986;13.786549300071783
[2.717581536000005, -2.47945702];True;[-2.3124605179396553, -5.0, -5.0, -3.061735689517998, -5.0, -1.018194109120571, -5.0, -5.0, -5.0, -4.9936405481705215];167.140133399982;13.786549300071783
[3.5725458240000036, -2.0162204];True;[-0.7817185555625823, -5.0, 3.935279777672074, 0.7323807261235524, 5.0, 0.03945796697790449, -5.0, 1.6747447270179547, -2.8869094730444917, 0.4824110216531299];161.13415020005777;13.786549300071783
[2.645337744000012, -2.4999999998850395];True;[-2.8000313695014616, -5.0, -3.4192588701846214, -4.9986558714111755, -5.0, -5.0, -3.5127844056808213, -4.999911199888179, -5.0, -5.0];166.882512900047;13.786549300071783
[2.6040327120000066, -2.41506827];True;[-5.0, -5.0, -3.769221914657294, -4.34153631440838, -5.0, -3.5321776456977343, -5.0, -5.0, -5.0, -5.0];174.8328984999098;11.117765599978156
[2.8226521440000014, -2.4999999999967986];True;[-3.5924867052309075, -5.0, -5.0, -0.3193393572608567, -5.0, -5.0, -5.0, -5.0, -5.0, 2.390158990859147];169.2893254000228;11.117765599978156
[2.5835140080000123, -2.498174885];True;[-5.0, -5.0, -2.9911096630198806, -5.0, -5.0, -4.601763327232974, -5.0, -5.0, -5.0, -5.0];170.42765850003343;11.117765599978156
[2.605488768, -1.119018];True;[-2.941197496048194, -5.0, -4.979669644500498, -4.982263834893055, -4.780881920080107, -3.8971909615581906, -4.994307342244458, -5.0, -5.0, -5.0];169.02424020005856;11.117765599978156
[2.7134058240000094, -1.121904];True;[-2.1870167968490666, -5.0, -1.71037419469033, -4.118016914336252, -5.0, -5.0, -5.0, -3.6829997986845497, -5.0, -4.880954118325005];168.75927519996185;11.117765599978156
[2.652059664000006, -1.5112876];True;[-3.038023781921713, -5.0, -5.0, -4.99515704823184, -4.219286893341592, -2.6841479373753407, -4.4828491343129695, -5.0, -5.0, -5.0];169.2026470999699;13.045288499910384
[2.5569630720000127, -2.499999999991101];True;[-5.0, -5.0, -4.867458335041585, -4.971000720662947, -5.0, -4.445497187319258, -5.0, -5.0, -5.0, -4.538117077565922];170.74345200008247;13.045288499910384
[2.821665888000008, -2.4999999999976756];True;[-4.705493706096059, -5.0, -5.0, -4.137243716151586, -3.5487535622369575, 2.734390706532218, -5.0, -5.0, -5.0, -1.9102418557902552];162.02972280001268;13.045288499910384
[2.6785248480000052, -2.1271388];True;[-4.294483341595528, -5.0, -2.1463732543690623, -3.6184592223606775, -5.0, -3.140517840043492, -4.994377212692738, -5.0, -5.0, -5.0];174.70110299997032;13.045288499910384
[2.573132400000011, -2.47077369];True;[-5.0, -5.0, -3.783182583715317, -5.0, -4.744860924470564, -5.0, -4.545448428996463, -5.0, -5.0, -5.0];173.41895800002385;13.045288499910384
[2.687536800000001, -2.4999999999977844];True;[-5.0, -5.0, -3.1012704281266785, -3.1821824507125047, -5.0, -1.9396242253197329, -5.0, -5.0, -5.0, -4.553923358988887];172.74743220000528;11.917648399947211
[2.616643656000006, -2.0058052];True;[-5.0, -5.0, -4.67205012306528, -5.0, -5.0, -2.2646060157421575, -4.573252991017957, -5.0, -5.0, -4.549168982326528];173.29066880000755;11.917648399947211
[2.5601162400000073, -2.4999999999542446];True;[-4.999552849961352, -5.0, -4.801477424903249, -5.0, -5.0, -3.8889433930222137, -5.0, -5.0, -5.0, -4.98612008701776];170.82781309995335;11.917648399947211
[2.7501191280000086, -2.492847584];True;[-5.0, -5.0, -0.7295666586476495, -4.502289465594759, -4.712960659383826, -1.2065411371223416, -5.0, -5.0, -5.0, -3.728309455006918];169.8405265000183;11.917648399947211
[2.6194434480000113, -2.4999999999911107];True;[-4.999800006870616, -5.0, -4.3748654534920375, -4.371123532083434, -3.774368676813782, -4.370715490898246, -4.372330165914187, -4.668539855679628, -5.0, -4.997730327438735];169.51117369998246;11.917648399947211
[3.554723448000008, -2.499999999999003];True;[1.5529293142249116, -2.7252009856476223, -5.0, 1.239572614717467, -5.0, -2.392349331365687, 1.2402610980639919, 5.0, 4.797989057133448, -1.3426710752292568];159.78563289996237;10.746960200020112
[2.6493808320000034, -2.499999999994094];True;[-5.0, -5.0, -4.873577625178854, -4.8106176087549155, -2.1708404298336257, -3.249201146035089, -5.0, -4.93091265615286, -5.0, -4.5083377611712];175.70770639996044;10.746960200020112
[2.5734996000000008, -2.2562342];True;[-5.0, -5.0, -4.771984313003648, -4.864053772080168, -5.0, -3.420471797410633, -5.0, -5.0, -5.0, -5.0];172.26547499990556;10.746960200020112
[2.7033127920000064, -1.8757009999999998];True;[-4.407172250541035, -5.0, 0.5243359446458324, -4.9532821270936855, -5.0, -3.21051727255242, -5.0, -5.0, -5.0, -5.0];179.53554030007217;10.746960200020112
[2.621663712000011, -2.4999999999467497];True;[-5.0, -4.999640920212821, -4.9987239067755045, -4.5738897388235085, -5.0, -3.371144888552832, -5.0, -4.99896100960546, -5.0, -2.8843336715141104];169.20283750002272;10.746960200020112
[2.5796838960000095, -2.3703999];True;[-4.999999765554589, -5.0, -4.443314417813882, -4.443155381181761, -4.999999924673118, -4.442283893152994, -5.0, -5.0, -5.0, -4.441434922209817];177.41161409998313;12.428915799944662
[2.8474688160000095, -2.499999999997206];True;[-3.846033846396142, -5.0, -5.0, -1.9296204248885243, -3.357010255917472, -3.68312419195667, -1.8920691264778409, -4.999884905750635, -5.0, -0.6650049726304497];163.8747699999949;12.428915799944662
[2.653580304000008, -2.490094039];True;[-5.0, -5.0, -3.939693230837398, -5.0, -4.771476604231694, -2.044822763108953, -3.6012364915659676, -4.99182828707211, -5.0, -5.0];166.80649750004523;12.428915799944662
[2.672461512000013, -2.499999999998142];True;[-5.0, -5.0, -5.0, -5.0, -3.3068560821567736, -0.3198560599578508, -5.0, -4.848242517759049, -5.0, -5.0];168.08322469994891;12.428915799944662
[2.6766933840000062, -2.49999999997188];True;[-4.729064167606308, -5.0, -5.0, -4.72999438168873, -5.0, -5.0, 0.017806887788538006, -5.0, -5.0, -3.83775712701696];161.86961829999927;12.428915799944662
[2.5401615120000107, -2.499999999993214];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.5999375866540735, -5.0, -5.0, -5.0, -5.0];162.81804609997198;5.85351519996766
[2.660046048000006, -2.134522];True;[-5.0, -5.0, -3.463724566837845, -4.0781064208713325, -5.0, -5.0, -4.924869343360532, -5.0, -5.0, -1.5830037729385364];163.11270350008272;5.85351519996766
[2.562294384000005, -2.47339599];True;[-5.0, -3.889080473290737, -4.895386652070079, -5.0, -5.0, -4.895386500648471, -4.895386629258168, -5.0, -5.0, -5.0];162.18700030003674;5.85351519996766
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];167.2958080000244;5.85351519996766
[2.6498195280000028, -1.7264243000000001];True;[-4.654972311910119, -5.0, -4.750492915430862, -4.7528341305506965, -1.5479354686164148, -4.752887935028886, -4.7492133756303, -4.314839953344928, -5.0, -5.0];170.45905219996348;5.85351519996766
[2.5372090080000023, -2.44357811];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.736624949036688, -5.0, -5.0, -5.0, -5.0];167.15483240003232;9.647449500043876
[2.6536425120000096, 2.3979619999999997];True;[-5.0, -4.701380304265521, -5.0, -4.34219042554773, -5.0, -3.9072445788444727, -4.484803435462994, -1.9105467108209457, -5.0, -5.0];167.92903689993545;9.647449500043876
[2.590544592000005, -2.4992782188];True;[-4.193985908090684, -5.0, -5.0, -5.0, -4.917940894191916, -4.022260241949216, -5.0, -5.0, -5.0, -4.133186078735275];171.96011720004026;9.647449500043876
[3.171082824000013, -2.45809521];True;[-0.18913674855417018, -5.0, -5.0, 2.6377277887309294, -5.0, -0.6060048992834624, -2.7343384148448453, -5.0, -2.4357533142125805, 2.9368867458542036];162.9290372999385;9.647449500043876
[2.5730453520000083, -1.5026649];True;[-5.0, -5.0, -4.368085267100721, -5.0, -5.0, -4.355530056400796, -4.353917950987802, -5.0, -5.0, -5.0];171.01831319998018;9.647449500043876
[2.5823642400000097, -2.40416218];True;[-5.0, -4.284263569783026, -5.0, -5.0, -5.0, -3.906151731984351, -5.0, -4.455668790732906, -5.0, -5.0];166.58055059995968;11.092768699978478
[2.565851040000011, -1.493554];True;[-5.0, -3.4107100355048656, -5.0, -4.999883077036433, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];164.77773149998393;11.092768699978478
[2.5371228240000097, -2.48444959];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.740606089384055];165.49828729999717;11.092768699978478
[2.540595456000008, -1.322436];True;[-5.0, -4.579850932919607, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];165.73296219995245;11.092768699978478
[2.5336704960000067, -1.379276];True;[-5.0, -4.90044308655711, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];165.4890150000574;11.092768699978478
[2.557218168000003, -2.48573697];True;[-5.0, -4.985233150567388, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.825028177680842];169.94042819994502;10.871258500032127
[2.856124152000011, -2.49999999999781];True;[-5.0, -5.0, -5.0, -4.222702895852921, -5.0, -0.5454007814760935, 3.012361333419058, -4.284698263871998, -5.0, -3.9315843888329916];158.94801030005328;10.871258500032127
[2.554905888000003, -1.9499783000000002];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.723277966325629, -5.0, -4.194033632541446];171.05307340004947;10.871258500032127
[2.5625587680000033, -2.45045384];True;[-4.995074190464861, -5.0, -4.995080336128783, -4.462632482907236, -5.0, -4.994968512870115, -4.995110535239289, -4.994956060216255, -5.0, -4.125190657306287];169.65553770004772;10.871258500032127
[2.721393504000011, -0.8302400000000001];True;[-5.0, -4.663243812669525, -5.0, -5.0, -5.0, -0.6623440265150027, -2.1836201795303816, -4.302801700950323, -5.0, -4.397569294043475];159.62788899999578;10.871258500032127
[2.615374656000008, -2.495017498];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.9720155859208197, -5.0, -3.145817781924577];169.6556811000919;13.661945900064893
[2.5354978560000045, -1.5926768999999998];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.815832205137794, -5.0, -5.0];169.26566669996828;13.661945900064893
[2.5446130560000113, -2.4297233];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.393837558762318];174.73617249995004;13.661945900064893
[2.5636670640000054, -2.495665506];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.5117015196895025];171.64475699991453;13.661945900064893
[2.560309776000011, -2.0165125];True;[-4.9999999994306865, -5.0, -4.999999992888851, -5.0, -5.0, -5.0, -4.99999999065317, -4.740743766521294, -5.0, -3.9264012250287688];178.90726719994564;13.661945900064893
[2.5777267200000065, -2.4993560453];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -3.460264492037478, -5.0, -5.0, -5.0, -4.4005145872268905];176.34668640000746;9.493887200020254
[2.7258331680000136, -2.255632];True;[-4.997334079426639, -5.0, -4.9666110215838355, -3.835646059111606, -5.0, -5.0, -4.2052312108882, -3.8501902303408326, -4.705936886076683, 0.5569187688957298];171.4942787999753;9.493887200020254
[2.5489836000000126, -2.499999999973343];True;[-5.0, -5.0, -4.982877387270564, -4.6043046276233355, -5.0, -4.982868541137087, -4.621446069101233, -5.0, -5.0, -5.0];167.95883550005965;9.493887200020254
[2.62671033600001, -2.4999999999988654];True;[-5.0, -5.0, -4.998506556211677, -4.250932046759585, -2.5849426005319804, -4.982099819513299, -5.0, -5.0, -5.0, -3.7765672464817532];176.88781530002598;9.493887200020254
[2.6064735120000098, -2.4999999999551155];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.529930167612132];172.2078801000025;9.493887200020254
[2.5379732160000086, -2.4999999999944262];True;[-5.0, -5.0, -5.0, -4.850482375873421, -5.0, -5.0, -5.0, -5.0, -5.0, -4.85075142663784];165.73617739998735;5.437948099919595
[2.689698528000009, -2.4999999999975806];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.007053814529115, -5.0, -5.0, 1.3301359237672692];169.6468734999653;5.437948099919595
[2.821191552000002, -2.4999999999967906];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -0.481097134720323, -5.0, 3.8918070470398742];165.2217655000277;5.437948099919595
[2.8177813440000006, -2.4999999999968576];True;[-5.0, -5.0, -5.0, -1.7922375816269618, -5.0, -5.0, -5.0, -5.0, -0.6683186409676996, 0.7134144883724378];165.41621860000305;5.437948099919595
[2.86517541600001, -1.7757732000000002];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 3.9784515303861188, 1.4685559059712316];164.99326960009057;5.437948099919595
[2.587035024000012, -1.4532];True;[-5.0, -5.0, -4.819020538661506, -4.822547235863713, -3.3136640717168264, -4.8199649382058425, -4.820798597359452, -5.0, -5.0, -4.833862514337373];178.35338640003465;9.57809389999602
[2.5518831840000007, -1.177987];True;[-5.0, -5.0, -4.992423120992531, -5.0, -4.690779105223669, -4.690782556531273, -4.992422506687479, -5.0, -5.0, -4.690792590164304];173.17062959994655;9.57809389999602
[2.635388352000001, -2.2965964];True;[-5.0, -4.977171772064968, -4.804678883226176, -1.692739243133532, -4.925477826069981, -5.0, -5.0, -5.0, -5.0, -3.7912296122275277];173.46073479996994;9.57809389999602
[2.554754472000001, -2.2674727];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.640754515409883, -4.639931789333929, -5.0, -5.0, -4.6436563138079485];174.1865012999624;9.57809389999602
[2.5357432320000095, -1.5925806];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.804485296774184];168.66960360005032;9.57809389999602
[2.7475200000000033, -2.49999999999724];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 5.0, -5.0, -5.0];165.6317639000481;9.537840000004508
[2.5431963120000067, -0.972766];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.729704195310958, -5.0, -5.0, -5.0, -4.729716185190833];165.13062269997317;9.537840000004508
[2.6189395200000023, -2.499999999856798];True;[-3.9091279461056385, -5.0, -5.0, -5.0, -5.0, -5.0, -4.3829979576935765, -5.0, -5.0, -2.6606821572377886];165.57404900004622;9.537840000004508
[2.634799752000011, -2.41327617];True;[-5.0, -5.0, -3.958094381728858, -3.960690456014011, -4.661555425066285, -3.9547654564408923, -4.718800343586555, -5.0, -5.0, -3.964616125175737];175.39389810001012;9.537840000004508
[2.595276288000006, -0.8287469999999999];True;[-4.5223378460268115, -5.0, -4.404372210042535, -4.1281815484945055, -5.0, -4.943653082176585, -5.0, -5.0, -5.0, -4.049768728655929];171.502180499956;9.537840000004508
[2.6181977760000033, -2.0718744];True;[-5.0, -5.0, -5.0, -5.0, -4.319084295152316, -4.134126141716058, -5.0, -5.0, -5.0, -2.5339323279892465];173.39318390004337;12.350073900073767
[2.5756045200000104, -2.3341962];True;[-5.0, -5.0, -5.0, -4.156224371756901, -5.0, -4.111299396873756, -4.9999999321935755, -5.0, -5.0, -4.691528849971097];178.60139620001428;12.350073900073767
[2.561272272000009, -2.1602747];True;[-5.0, -5.0, -4.311333876701678, -5.0, -5.0, -5.0, -4.3112646738504425, -5.0, -5.0, -5.0];172.79808769992087;12.350073900073767
[2.779835544000006, -1.5080483];True;[-3.503903396816307, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 5.0, -5.0, -5.0];166.68320760002825;12.350073900073767
[2.6854465680000024, -2.0912767];True;[-4.9999987091180875, -4.0316683777729265, -2.9199105250239783, -3.5031952990278814, -4.955454783904341, -4.950940719796279, -4.999999470137684, -5.0, -5.0, -2.512589857467204];171.82311389991082;12.350073900073767
[2.5717977360000117, -2.3718342];True;[-4.6276483222137275, -5.0, -5.0, -4.627644189972521, -4.836030033031906, -4.6276446024875275, -4.788689908085581, -5.0, -5.0, -4.627642898344899];170.0001604000572;10.181554900016636
[2.648788560000004, -2.1214899];True;[-5.0, -5.0, -5.0, -4.883020897458948, -5.0, -4.787166158895346, -5.0, -5.0, -4.971470746139539, 0.07075985428352283];162.66798570007086;10.181554900016636
[2.6197497360000015, -2.389142];True;[-5.0, -5.0, -4.09652601755619, -3.8465985107331537, -5.0, -4.042655098152484, -4.873320498605844, -5.0, -5.0, -4.056186017751634];170.82175270002335;10.181554900016636
[2.6047792080000076, -1.9004775999999999];True;[-5.0, -5.0, -4.203540770744993, -4.203309104652577, -5.0, -4.203006810831094, -4.795584825263211, -5.0, -5.0, -4.202890418074568];170.3708639999386;10.181554900016636
[2.703309120000011, -2.499999999996498];True;[-4.974719978775921, -3.7095841371459715, -5.0, -4.181928521524521, -5.0, -3.4893098801558735, -5.0, -5.0, -5.0, -0.691246693958453];169.3265512000071;10.181554900016636
[2.6152876080000054, -2.42928425];True;[-4.672877951536227, -5.0, -4.997740490016181, -4.260256631067541, -5.0, -2.1909914483143247, -5.0, -5.0, -5.0, -5.0];172.27348259999417;10.307908300077543
[2.6441177760000016, -1.8108575];True;[-5.0, -5.0, -5.0, -3.5187259648039673, -3.956951500444508, -5.0, -5.0, -5.0, -5.0, -2.3114689196825697];170.93445160007104;10.307908300077543
[2.5515822960000127, -2.2701355];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.999432557819556, -5.0, -5.0, -5.0, -4.071749839985221];165.6182620000327;10.307908300077543
[2.55050380800001, -1.5707409];True;[-5.0, -5.0, -5.0, -4.99128167037719, -4.991278053964924, -4.569278557144974, -5.0, -5.0, -5.0, -4.569284554870497];164.98921709996648;10.307908300077543
[2.679299856000003, -2.48663119];True;[-5.0, -1.0890244129498, -5.0, -4.62402280718414, -5.0, -4.53439457373475, -5.0, -5.0, -5.0, -2.9108967165554076];167.03670920000877;10.307908300077543
[2.647370952000003, -2.499999999993673];True;[-5.0, -4.950444380311563, -3.5906631105149422, -5.0, -4.044069104805221, -3.046589421469578, -5.0, -5.0, -5.0, -4.004751332248032];166.62146960000973;14.25350150000304
[2.598777216000006, -1.6993000999999999];True;[-4.989390045939125, -5.0, -5.0, -4.022439201572371, -5.0, -4.433355282911285, -5.0, -5.0, -5.0, -3.441044100498624];173.8974642000394;14.25350150000304
[2.5893589680000133, -2.40350977];True;[-5.0, -5.0, -5.0, -4.33563529834813, -4.979804191959071, -4.335613857620137, -4.335616534259392, -5.0, -5.0, -4.335610845643133];173.60563889995683;14.25350150000304
[2.7173659680000126, -2.499999999996291];True;[-5.0, -1.954508629441765, -5.0, -2.7156289252986685, -3.7966411827788322, -5.0, -5.0, -5.0, -5.0, -2.9292427920187123];165.54681050009094;14.25350150000304
[2.6410698000000066, -2.45273837];True;[-4.753401399081165, -5.0, -5.0, -4.999567100055211, -5.0, -2.426669063491105, -5.0, -4.663652207972217, -5.0, -3.084943538968183];160.45167129999027;14.25350150000304
[2.7381058560000113, -0.3273440000000001];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.0546338428928657, -5.0, 1.61878026498424];164.57026039995253;11.605716999969445
[2.7323231040000118, -2.499999999993726];True;[-3.7124800792743993, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 3.0089234586982627];164.90452109999023;11.605716999969445
[2.5411736880000118, -1.160724];True;[-5.0, -5.0, -5.0, -4.553063008939913, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];163.88826299994253;11.605716999969445
[2.585478528000007, -2.4999999999660454];True;[-5.0, -5.0, -4.999007422427202, -5.0, -5.0, -3.7572622576540957, -5.0, -5.0, -5.0, -3.7456471694988744];165.92587549996097;11.605716999969445
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];165.6917359000072;11.605716999969445
