eval_id;objectives;objectives_maxspace;cv;is_feasible;variables;evaluation_time;algorithm_time;workdir
65;[2.8148584320000087, -2.3761868];[-2.8148584320000087, 2.3761868];0.0;True;[-5.0, -0.02264184302819494, -5.0, -5.0, 3.083314061870521, -5.0, -5.0, -4.994968993105694, -4.964862819027294, -4.983313419007854];163.55151520000072;15.594605899997987;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_589392
66;[2.8214805600000057, -2.3235909];[-2.8214805600000057, 2.3235909];0.0;True;[-4.994829893545025, -3.9121892057038066, -5.0, -4.328094446576632, -5.0, -2.8784898768430396, -5.0, -4.490017895685011, 1.4174904604704661, -2.3897486874058633];159.68002269999852;14.918007399999624;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_595139
67;[2.9203202160000137, -2.4999999999995937];[-2.9203202160000137, 2.4999999999995937];0.0;True;[-3.876158020052471, -0.37064613161501203, -4.9434866380832805, -4.512820118798981, -2.506840196395401, -3.877585115318187, -5.0, -4.658267237649863, 2.2152136919228527, -4.4693912329604135];165.71792970000024;14.918007399999624;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_129236
68;[2.5966031760000092, -2.44895172];[-2.5966031760000092, 2.44895172];0.0;True;[-4.715066326096125, -5.0, -5.0, -4.840475596803372, -4.939039636919448, -2.4923027845679435, -5.0, -5.0, -5.0, -5.0];168.86819150000156;14.918007399999624;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_966844
69;[3.0239302320000103, -2.4999999999844618];[-3.0239302320000103, 2.4999999999844618];0.0;True;[-4.718621365832395, -4.984258474284035, -4.949757190395355, -4.540743896043468, 2.922107340644949, 2.181334166039699, -4.872195250055332, -4.89602581032481, 1.6549373572367259, -5.0];162.62625769999795;14.918007399999624;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_717495
70;[2.5793961840000073, -2.4999999999930864];[-2.5793961840000073, 2.4999999999930864];0.0;True;[-5.0, -5.0, -4.976912155670036, -3.198323586616824, -4.731300947912268, -5.0, -5.0, -5.0, -4.876978362237722, -5.0];174.654910199999;14.918007399999624;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_253901
71;[2.75721429600001, -2.44026351];[-2.75721429600001, 2.44026351];0.0;True;[2.7665939780877036, -5.0, -5.0, -4.450914417778821, -5.0, -5.0, -2.866869558124324, -5.0, -5.0, -5.0];164.62008179999975;14.03717030000189;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_476687
72;[2.8931292720000004, -2.1601775];[-2.8931292720000004, 2.1601775];0.0;True;[2.534627211592527, -4.898525654651247, 3.6241558975127965, -5.0, -4.871717664230142, -4.92675665495683, -4.7278420620813355, -5.0, -5.0, -4.9927697340742805];170.73167939999985;14.03717030000189;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_809434
73;[2.696264928, -2.499999999999013];[-2.696264928, 2.499999999999013];0.0;True;[-4.715947579528238, -5.0, -5.0, -5.0, -4.803105668451791, -5.0, -5.0, -5.0, -5.0, 2.146150376808256];164.64166079999995;14.03717030000189;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_105770
74;[3.0518087040000004, -2.4999999999913523];[-3.0518087040000004, 2.4999999999913523];0.0;True;[2.0993852930744357, -0.3451381522816632, -4.8524403584520766, -4.506972999460707, -2.506840196395401, -3.877585115318187, -5.0, -4.658267237649863, 2.2152136919228527, -4.479916271473215];162.5548299000002;14.03717030000189;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_891982
75;[2.6865984960000033, -2.43290101];[-2.6865984960000033, 2.43290101];0.0;True;[-3.9034016166735745, -0.38824357416790356, -4.999731879552983, -5.0, -4.994968113803784, -3.87495052478885, -5.0, -4.659160270790218, -5.0, -5.0];159.8495183999985;14.03717030000189;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_720005
76;[2.883563280000001, -0.1900170000000001];[-2.883563280000001, 0.1900170000000001];0.0;True;[-5.0, -5.0, -5.0, 3.307137061773185, -5.0, -5.0, -5.0, 0.6661543246768407, -2.6749966387167525, -5.0];158.02626679999958;14.903080000000045;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_85890
77;[3.093451344000006, -2.496612613];[-3.093451344000006, 2.496612613];0.0;True;[-5.0, -5.0, -1.2782058786059043, -1.4875848048542197, -5.0, 2.7518538831151123, -1.143154421780817, -1.308169868114613, -1.5194005352932631, -5.0];154.12135620000117;14.903080000000045;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_684086
78;[3.149262072000003, -1.5517718999999999];[-3.149262072000003, 1.5517718999999999];0.0;True;[-4.988538575174693, -5.0, -5.0, -3.5061291864937516, -5.0, 2.0173685433940003, -5.0, -0.16678689460568208, 1.6854569009044837, 3.557793179498834];151.07394820000263;14.903080000000045;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_242342
79;[3.3475688640000056, -2.2949496];[-3.3475688640000056, 2.2949496];0.0;True;[-4.991078363257588, 1.6391011422021897, 1.7884652640268435, 3.3636234507424394, -4.951307669901053, -4.979685750792081, -4.731411974273773, 3.5932640869262897, -4.916695612740593, 1.9657651932777522];157.37949409999783;14.903080000000045;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_362775
80;[2.792762712000005, -2.4999999999984133];[-2.792762712000005, 2.4999999999984133];0.0;True;[-4.714648177729322, -5.0, -4.976912155670036, -3.126707552667291, -4.4643947104724875, -5.0, 4.248668436485394, -5.0, -4.876978362237722, -4.994452927291844];157.75621469999896;14.903080000000045;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_418791
81;[2.87366616000001, -1.9174949];[-2.87366616000001, 1.9174949];0.0;True;[-5.0, -4.906080200093582, -4.859888936823145, -5.0, -5.0, 0.41722940009010134, -0.06572654739294137, -4.361146065037808, -0.384279034349583, -5.0];159.6924528999989;17.362764600002265;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_152414
82;[2.8987893360000045, 1.4073769999999999];[-2.8987893360000045, -1.4073769999999999];0.0;True;[-5.0, -0.173250737808349, -2.8867750799881713, -5.0, -5.0, -0.862688212403655, -5.0, -1.383790776868528, -2.6902870711659332, -5.0];160.9536911000032;17.362764600002265;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_915269
83;[3.160032048000014, -2.4999999999985336];[-3.160032048000014, 2.4999999999985336];0.0;True;[-0.43200615893293115, -0.7371274166105675, 1.5227905535459936, -5.0, -5.0, 1.3292322067004614, -4.908755958846215, 0.6489748677132336, -5.0, -3.325316451871877];160.43139829999927;17.362764600002265;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_492171
84;[3.3366003840000076, -2.4999999999942264];[-3.3366003840000076, 2.4999999999942264];0.0;True;[0.20742623704772, 0.3796541866638181, 1.3731314672771502, 1.311488118673502, -5.0, -2.3558211466306664, 1.9107879804746908, -0.5544185310056369, -5.0, -5.0];161.98578319999797;17.362764600002265;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_435951
85;[3.2549433120000053, -2.492052029];[-3.2549433120000053, 2.492052029];0.0;True;[-4.903758147831919, -4.880532676029708, -4.961015630855159, -4.8449390912410575, 3.4879760115827914, 3.322721277485975, 3.6587630091373526, -4.999408218070005, 1.5544950927102477, -3.94247408575871];158.42512779999743;17.362764600002265;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_385155
86;[2.6483982480000057, -2.4999999999067306];[-2.6483982480000057, 2.4999999999067306];0.0;True;[-2.767119110873765, -2.9462591118888697, -5.0, -5.0, -5.0, -5.0, -5.0, -3.875593763567031, -5.0, -5.0];167.65017660000012;15.224969200000487;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_140837
87;[2.808918432000013, -2.499999999995363];[-2.808918432000013, 2.499999999995363];0.0;True;[-3.876158020052471, -4.9954399296369125, -4.999777282745982, -4.468038420283988, -2.506840196395401, -3.877585115318187, -5.0, -4.658267237649863, 2.2152136919228527, -4.990597576680666];158.49404050000157;15.224969200000487;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_292826
88;[2.8108222560000033, -2.1694646];[-2.8108222560000033, 2.1694646];0.0;True;[-3.876158020052471, -4.9119746205396515, -4.999585906933723, -4.987714970500941, -2.506840196395401, -3.877585115318187, -5.0, -4.655313682090866, 2.2152136919228527, -4.4693912329604135];162.09346760000335;15.224969200000487;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_175231
89;[2.826205992000008, -2.499999999987756];[-2.826205992000008, 2.499999999987756];0.0;True;[-3.876158020052471, -4.956385738623317, -4.9434866380832805, -4.512820118798981, -2.506840196395401, -3.8573284764080884, -5.0, -4.663110661360284, 2.2152136919228527, -4.256226762594784];160.7953137000004;15.224969200000487;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_156896
90;[2.635380576000004, -2.4999999999696865];[-2.635380576000004, 2.4999999999696865];0.0;True;[-3.8278130594934425, -5.0, -4.976912155670036, -3.198323586616824, -4.731300947912268, -3.911606324812598, -5.0, -4.668724291638497, -4.876978362237722, -5.0];170.69279730000198;15.224969200000487;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_579418
91;[2.954244096000008, -0.573027];[-2.954244096000008, 0.573027];0.0;True;[-5.0, -2.547336621109169, 3.8618833699466357, -5.0, -5.0, -5.0, -1.3736619047888379, -2.484845755915411, -2.885475877038418, -5.0];158.4810940999996;13.485612000000401;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_910960
92;[2.886989472000001, -1.041638];[-2.886989472000001, 1.041638];0.0;True;[-5.0, -2.5810500162108454, 4.312939927615778, -5.0, -5.0, -5.0, -5.0, -0.27497055273504856, -5.0, -5.0];158.8118777000018;13.485612000000401;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_646502
93;[3.2507501040000135, -2.499999999998155];[-3.2507501040000135, 2.499999999998155];0.0;True;[-3.876158020052471, -0.37064613161501203, -4.9434866380832805, -4.460460299849396, 3.008110792722203, -3.877585115318187, -5.0, 4.352885551384935, 2.1998399743478068, -3.734784939409174];160.1507477999985;13.485612000000401;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_647987
94;[3.135331152000001, -2.499999999998617];[-3.135331152000001, 2.499999999998617];0.0;True;[-3.876158020052471, -0.37064613161501203, -4.9434866380832805, -4.348979574726585, -2.542150704152485, -3.877585115318187, 3.400647125462113, -4.658267237649863, 2.2152136919228527, -3.0443719163334637];155.04656140000225;13.485612000000401;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_69474
95;[2.682762768000002, -2.4999999999979634];[-2.682762768000002, 2.4999999999979634];0.0;True;[-3.876158020052471, -4.985168541101828, -4.45579812973515, -4.584954976633285, -2.506840196395401, -3.809849366245392, -5.0, -4.427794098382188, -4.9104939815323965, -4.440961437309476];166.90413199999966;13.485612000000401;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_97502
96;[3.0304350720000013, -2.499999999828268];[-3.0304350720000013, 2.499999999828268];0.0;True;[-3.2286523118226436, 1.3405244490184547, -2.398957682662019, -5.0, -0.6869046844860431, 0.7349136047871738, -5.0, -2.662987002661701, -5.0, -5.0];158.64956379999785;13.576296499999444;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_592245
97;[3.2216605200000026, -1.033448];[-3.2216605200000026, 1.033448];0.0;True;[-5.0, -5.0, 0.7036873354840845, -5.0, 2.8517025919128267, -4.286023177353993, 5.0, -1.5936313496779175, -0.7248161145618877, -5.0];158.28880720000234;13.576296499999444;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_712621
98;[2.876479560000006, -0.7500119999999999];[-2.876479560000006, 0.7500119999999999];0.0;True;[2.1494856070866604, -5.0, -4.976912155670036, -3.229979722250216, -4.731300947912268, -5.0, -5.0, -4.999939189221109, 1.738962524103603, -4.979962603627738];161.39006560000053;13.576296499999444;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_503990
99;[2.734914888000012, -2.492213741];[-2.734914888000012, 2.492213741];0.0;True;[-3.0076939890929686, -0.5388096631087267, -4.147247900982831, -3.198323586616824, -4.731300947912268, -5.0, -5.0, -4.9818033604470315, -4.998774132374554, -4.979625547249532];170.29756599999746;13.576296499999444;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_449018
100;[3.207684456000004, -2.4999999999992433];[-3.207684456000004, 2.4999999999992433];0.0;True;[-3.876158020052471, 3.174421904306353, 3.0559968163680704, -4.584954976633285, -2.3611499525546993, -3.809849366245392, 3.4848592441146007, -4.427794098382188, -4.9104939815323965, -4.440961437309476];161.08751570000095;13.576296499999444;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_778927
101;[3.0226627440000096, -2.4999999999983493];[-3.0226627440000096, 2.4999999999983493];0.0;True;[2.3746488581344574, -4.024589815561861, -1.7303780935318973, -4.83195006773388, -5.0, -5.0, 0.8513972400162961, -0.7612177191840681, -5.0, -4.139806914296571];162.8862199000032;15.40636490000179;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_144883
102;[3.0781075680000045, -2.4999999999966316];[-3.0781075680000045, 2.4999999999966316];0.0;True;[-2.598055356778528, -5.0, -2.5125563976820904, 2.372692805242048, -2.620566830682565, -4.896748811679448, -5.0, -1.4945524412660176, -0.1220323991977521, -2.8232030492008082];160.4501851999994;15.40636490000179;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_745529
103;[2.881981296000008, -2.2937015];[-2.881981296000008, 2.2937015];0.0;True;[-3.876158020052471, -4.985168541101828, 3.481918478289405, -3.8388570484656475, -2.506840196395401, -3.809849366245392, -5.0, -4.546708002990528, -4.946473260486707, -3.746818866079446];172.05705180000223;15.40636490000179;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_789874
104;[2.809250640000011, -2.499999999996562];[-2.809250640000011, 2.499999999996562];0.0;True;[-4.999226620855777, -4.9375599629333395, -4.982282043538609, -4.512820118798981, -2.506840196395401, -3.877585115318187, -5.0, -4.67301179517188, 2.894226303497618, -4.547001994953232];160.49846989999787;15.40636490000179;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_884043
105;[3.0063009600000132, -2.499999999998781];[-3.0063009600000132, 2.499999999998781];0.0;True;[-3.876158020052471, -4.908272540406263, 3.7672777350422333, -4.66052692745676, -2.506840196395401, -3.8050075061107105, -5.0, -4.427794098382188, 1.874573340154022, -4.476644027077033];163.79881459999524;15.40636490000179;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_366836
106;[3.019664664000013, -1.324441];[-3.019664664000013, 1.324441];0.0;True;[-2.0827302006631845, -5.0, -1.5884367564561224, -4.00893833573438, 0.48075459506640783, -2.9831403005035244, -5.0, -5.0, 2.781794543995188, -5.0];168.48310939999647;15.27784000000247;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_944658
107;[2.8856736000000134, -2.48009264];[-2.8856736000000134, 2.48009264];0.0;True;[-5.0, -5.0, -0.9207189366026132, -4.179041370680752, 5.0, -5.0, -5.0, -5.0, -3.5042335160823495, -5.0];168.5089350000053;15.27784000000247;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_69477
108;[3.1307048640000086, -2.4999999999995146];[-3.1307048640000086, 2.4999999999995146];0.0;True;[-1.053351271861596, 1.7341473943389607, -5.0, -4.222820327954749, 1.4719391389013872, -5.0, -5.0, -3.0464486608748897, 2.856575659960235, -5.0];166.99175039999682;15.27784000000247;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_138078
109;[3.2144398560000065, -2.498702694];[-3.2144398560000065, 2.498702694];0.0;True;[2.249162881448113, -5.0, 3.626876865632573, -5.0, 2.761389609262701, -5.0, -5.0, -5.0, 1.7309621912382633, -3.7517241855123693];169.71105810000154;15.27784000000247;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_671358
110;[3.01964544000001, -2.0783147];[-3.01964544000001, 2.0783147];0.0;True;[-4.687812602821272, -0.37064613161501203, -4.9434866380832805, -4.512820118798981, 3.670720030236108, -4.800441809813048, -4.899614776164698, -4.593385209906512, 2.2052808776850163, -4.4693912329604135];163.32594089999475;15.27784000000247;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_577090
111;[2.9934327600000117, -1.163901];[-2.9934327600000117, 1.163901];0.0;True;[-0.8307919979805698, -5.0, -2.4623141493326712, -2.346410510570309, -1.8463708889552266, -5.0, -5.0, -0.8723539718133466, -0.2569044050756606, -5.0];159.45444770000177;15.957540300005348;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_997838
112;[2.9516402160000013, -1.6256043];[-2.9516402160000013, 1.6256043];0.0;True;[-2.243726498697638, 1.7084665037530176, -5.0, -5.0, -5.0, -5.0, -1.697154840366475, 0.8904480276135205, -4.208023588701018, -5.0];155.28807049999887;15.957540300005348;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_95690
113;[3.112627824000014, -2.4999999999981184];[-3.112627824000014, 2.4999999999981184];0.0;True;[-3.876158020052471, 1.2648211435766168, -4.9434866380832805, -4.512820118798981, -2.3838671179933386, -3.8934960264478953, -5.0, 3.572197510286948, 1.1453595583008802, -4.4693912329604135];161.60335280000436;15.957540300005348;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_155100
114;[3.426984720000012, -2.499999999998633];[-3.426984720000012, 2.499999999998633];0.0;True;[2.2194079726112808, 3.1597563867149336, -4.96948030979173, 4.976836054298715, -4.98143182001421, -4.897430359538738, -4.935598463254448, 4.223606838873339, 1.6406296846004427, -4.979611366575105];158.7664017000061;15.957540300005348;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_79708
115;[3.235259016000011, -2.499999999993804];[-3.235259016000011, 2.499999999993804];0.0;True;[2.797640682505521, -0.9242895919886447, -5.0, -2.088884989653135, 0.699582196455002, -4.127030675119608, -5.0, -0.8917914422571958, 2.115284362557917, -5.0];164.4535004999998;15.957540300005348;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_379923
116;[2.863601424000009, -2.0306811];[-2.863601424000009, 2.0306811];0.0;True;[3.947875429471928, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.081667036970761, -4.537544361553639, -2.9545100130141764];181.71474330000638;15.399443199996313;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_843508
117;[2.8100390400000035, -2.492154936];[-2.8100390400000035, 2.492154936];0.0;True;[3.2826950581685352, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.761251628596097, -4.289693361703887, -4.337352686363701];162.4820869000032;15.399443199996313;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_963251
118;[3.2677462800000114, -2.4999999999912816];[-3.2677462800000114, 2.4999999999912816];0.0;True;[2.616683021231557, -5.0, -5.0, 3.9454749846221056, -4.037097801217056, -5.0, -5.0, 4.41333776418845, -5.0, 2.146150376808256];159.37531280000258;15.399443199996313;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_591467
119;[3.6887972400000137, -1.136597];[-3.6887972400000137, 1.136597];0.0;True;[2.062415692826473, -0.34750986129253825, 3.5256491093561273, -4.512820118798981, 2.714098089977549, 3.1874460108098965, -5.0, 4.202588724305379, 2.2152136919228527, -4.4693912329604135];153.66375069999776;15.399443199996313;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_332087
120;[3.328711632000006, -2.499999999998296];[-3.328711632000006, 2.499999999998296];0.0;True;[2.037698505437076, 1.8996752253716505, -5.0, -5.0, -2.6025985904006683, -1.1931241603831522, -4.993244873740101, 0.17566318095497024, 1.7036452781761735, -0.12072481908469346];157.7781685999944;15.399443199996313;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_578933
121;[3.050118936000004, -2.2909713];[-3.050118936000004, 2.2909713];0.0;True;[-4.5117642445687745, 5.0, -5.0, -5.0, -5.0, -2.454574900965891, -5.0, 3.0202369287814275, -4.875802201455878, -2.1688850650659863];163.08543009999994;16.456022600003053;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_321425
122;[2.5485803280000106, -2.47209919];[-2.5485803280000106, 2.47209919];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.210169285455022, -5.0];162.32115209999756;16.456022600003053;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_9270
123;[3.227456232000006, -2.499999999998891];[-3.227456232000006, 2.499999999998891];0.0;True;[0.8398670899054492, 1.8435226715556503, -5.0, -5.0, -1.1931240418673799, -5.0, -5.0, -2.174772668882177, 2.4735899397300347, 0.4301870606588398];171.8187770000004;16.456022600003053;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_64757
124;[3.0183161760000132, -2.0270269];[-3.0183161760000132, 2.0270269];0.0;True;[-4.701547654833223, -0.37064613161501203, -4.9434866380832805, -4.597125658254048, -2.506840196395401, -3.877585115318187, -4.943210332668488, -4.658267237649863, 1.163098234440076, 1.9724719896146699];162.36307790000137;16.456022600003053;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_651222
125;[2.8916531280000073, -2.4999999999990554];[-2.8916531280000073, 2.4999999999990554];0.0;True;[-4.720356679080188, 3.1065046742466045, -4.8580472058792, -5.0, -4.803105668451791, -5.0, -5.0, -5.0, 1.6807963450777885, -3.7329401619024773];165.92721109999547;16.456022600003053;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_794926
126;[2.8232841600000085, -2.499999999999402];[-2.8232841600000085, 2.499999999999402];0.0;True;[-3.515563145797059, -1.1165893439199182, -5.0, -5.0, -5.0, 1.8142966946048915, -5.0, -4.137050343986196, -5.0, -4.5375052837802325];163.86890790000325;14.090507000000798;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_459564
127;[3.039315912000004, -2.4999999998542246];[-3.039315912000004, 2.4999999998542246];0.0;True;[2.0647126097193214, 3.1064674364270335, -4.8580472058792, -5.0, -4.803105668451791, -5.0, -4.948788440780887, -5.0, 1.6807963450777885, -3.7329401619024773];164.5780986000027;14.090507000000798;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_445462
128;[3.233196432000013, -1.7381361];[-3.233196432000013, 1.7381361];0.0;True;[-3.876158020052471, 3.005610986648948, -4.45579812973515, 4.94785550725857, -2.506840196395401, 3.322504132302033, -5.0, -4.302589741055342, -4.9104939815323965, -3.7390636164642697];164.03292189999775;14.090507000000798;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_788341
129;[3.058704936000009, -2.499999999993614];[-3.058704936000009, 2.499999999993614];0.0;True;[-4.7638367289329295, 3.1064356212961304, -4.967696979652392, -5.0, -4.803105668451791, 2.893536129885508, -5.0, -5.0, 1.680905008353328, -3.73953902524416];163.8480159000028;14.090507000000798;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_556227
130;[2.7922315680000005, -2.48969385];[-2.7922315680000005, 2.48969385];0.0;True;[0.6787173746483424, -0.434514857763749, -5.0, -5.0, -3.174227030282521, -5.0, -5.0, -5.0, -5.0, -5.0];171.94582290000108;14.090507000000798;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_822902
131;[2.8670146560000056, -1.7964308];[-2.8670146560000056, 1.7964308];0.0;True;[1.7813453649562998, -2.5547400299832486, -5.0, -5.0, -2.7963599501622087, -5.0, -5.0, -1.5104620403137585, -4.387600370247351, -5.0];164.43646949999675;15.404230400003144;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_563437
132;[2.844937296000008, -2.2319288999999998];[-2.844937296000008, 2.2319288999999998];0.0;True;[-3.5174120295952456, -1.112429803782101, -4.99979425050733, -5.0, -4.907203671684633, 1.8142966946048915, -5.0, -4.137050343986196, -4.092850902884891, -4.5375052837802325];158.35044120000384;15.404230400003144;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_490225
133;[2.8406093040000133, -2.3332791];[-2.8406093040000133, 2.3332791];0.0;True;[-3.515563145797059, -1.1165893439199182, -5.0, -5.0, -5.0, 1.8142966946048915, -5.0, -4.137050343986196, -4.19790897959727, -4.5375052837802325];160.6031060000023;15.404230400003144;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_582762
134;[3.2712577920000068, -1.862816];[-3.2712577920000068, 1.862816];0.0;True;[2.318740706504486, 3.4685439331244066, -5.0, -5.0, -0.9793307971079575, -5.0, 1.110025805510996, -3.8966437787848056, 2.2257683305743186, -5.0];161.98259230000258;15.404230400003144;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_774308
135;[3.063597336000007, -2.499999999977014];[-3.063597336000007, 2.499999999977014];0.0;True;[1.3005600013692762, -1.358144742196297, -5.0, 1.7292675022993311, -5.0, -2.4796144140591685, -5.0, -0.31135893973456774, -4.247510205882938, -5.0];165.68530759999703;15.404230400003144;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_824965
136;[3.047300136000006, -2.498162976];[-3.047300136000006, 2.498162976];0.0;True;[-5.0, -5.0, -5.0, -5.0, -2.1412890109072613, 5.0, -5.0, -2.592272443482393, -3.153093357478758, 1.765372705854885];155.97831990000122;14.866537999994762;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_907919
137;[3.191494392000005, -0.9704950000000001];[-3.191494392000005, 0.9704950000000001];0.0;True;[-2.4970385279686926, 1.7719284626371623, -5.0, -5.0, -1.0092504110527112, 1.970740825283408, -5.0, 1.0210181114266188, -0.7030189713870136, -5.0];161.02234150000004;14.866537999994762;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_355659
138;[2.9905848000000015, -2.4999999999966023];[-2.9905848000000015, 2.4999999999966023];0.0;True;[1.6173760246284807, 0.9712391812988432, -5.0, -5.0, -5.0, -4.940668083925474, -1.8605426756067533, -4.630039808515469, 0.09565362689486623, -5.0];163.69139939999877;14.866537999994762;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_114309
