eval_id;objectives;objectives_maxspace;cv;is_feasible;variables;evaluation_time;algorithm_time;workdir
73;[2.820146112000002, -2.493333836];[-2.820146112000002, 2.493333836];0.0;True;[-5.0, -4.648953503334412, -5.0, 5.0, -5.0, -3.8324841577816917, -5.0, -5.0, -5.0, -3.156229851121674];189.61658969999962;16.454158500000176;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_995110
74;[3.094958160000008, -2.4999999999971716];[-3.094958160000008, 2.4999999999971716];0.0;True;[-3.4748951426434243, -5.0, -0.9190381111909529, 4.080567463411818, -5.0, -4.782040552172344, 1.8221125368761717, -5.0, -5.0, -0.6415994777082563];160.98679869999978;16.454158500000176;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_161766
75;[3.0432970080000037, -2.41260123];[-3.0432970080000037, 2.41260123];0.0;True;[-4.986461598140745, -1.3404628041504942, 1.3715994551254802, 4.183240177783139, -4.378623897721557, -4.970538863920062, -4.382583156180878, -1.8266659484851289, -4.999049282502358, -4.977060083758927];163.4177368999999;16.454158500000176;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_470542
76;[3.0279385440000057, -2.4999999999949454];[-3.0279385440000057, 2.4999999999949454];0.0;True;[-5.0, 5.0, -5.0, 2.487477845086694, -5.0, -5.0, -1.1561453942638371, -5.0, -5.0, -3.348982460642734];228.45699400000012;13.539125799999965;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_860260
77;[3.160918944000002, -2.499999999996292];[-3.160918944000002, 2.499999999996292];0.0;True;[-5.0, 4.834137909717299, -2.6686381175663416, 3.070790699110047, -4.916444013475058, -4.7411341079038145, 2.850465018067805, -5.0, -4.392318312447046, -4.898035568703138];226.35206740000012;13.539125799999965;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_960471
78;[2.999871288, -2.4999999999976996];[-2.999871288, 2.4999999999976996];0.0;True;[-5.0, -3.1486043632478884, -5.0, -3.3758675953632302, -2.9986987253823143, 2.150692193238136, -1.4041804683653032, 0.45960127256360295, -5.0, -5.0];221.36193060000005;13.539125799999965;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_207170
79;[2.689640856, -2.4999999999981712];[-2.689640856, 2.4999999999981712];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 2.320419826899087, -5.0, -5.0, -5.0];228.45919370000001;13.539125799999965;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_486019
80;[2.703809592000006, -1.420926];[-2.703809592000006, 1.420926];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.6511463936527555, 2.5117413157808066, -5.0, -5.0, -4.88424225904138];223.63423420000026;13.539125799999965;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_712355
81;[2.8882105200000034, -2.45800007];[-2.8882105200000034, 2.45800007];0.0;True;[-5.0, -5.0, -4.962468269456155, -5.0, -5.0, 4.155522404260976, 2.320419826899087, -5.0, -5.0, -5.0];213.91164170000002;13.78631630000018;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_495189
82;[2.9966325840000003, -2.499999999980714];[-2.9966325840000003, 2.499999999980714];0.0;True;[-5.0, -5.0, -5.0, 3.4900813663025474, -5.0, -0.9439726247747018, -5.0, 3.9868846780271774, -5.0, -5.0];217.3391732;13.78631630000018;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_622973
83;[3.2106769200000023, -2.4999999999987126];[-3.2106769200000023, 2.4999999999987126];0.0;True;[1.01844713119422, -5.0, -3.9534617924657347, 2.047733865359101, -3.525048638417661, 0.582899696056014, -4.827428518305764, 5.0, -5.0, -4.9006684596089585];216.36155310000004;13.78631630000018;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_475107
84;[3.5530682400000124, -2.4999999999982747];[-3.5530682400000124, 2.4999999999982747];0.0;True;[3.112211685035133, -5.0, -3.715545529924949, 0.9744378005814935, -5.0, 0.2126883895569156, -5.0, 5.0, 4.75168213233324, 1.9584428958640938];208.41687560000037;13.78631630000018;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_626531
85;[3.1476209040000036, -2.499999999998743];[-3.1476209040000036, 2.499999999998743];0.0;True;[-3.783527933569241, -5.0, 5.0, -2.3860780262562247, -5.0, -2.515147488251015, -5.0, -1.814995237171975, -5.0, 4.02293094026146];215.76435859999992;13.78631630000018;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_691506
86;[3.056070168000011, -2.499999999997894];[-3.056070168000011, 2.499999999997894];0.0;True;[-5.0, -5.0, 0.08899901813894218, 5.0, -5.0, 4.195728686381798, -5.0, -5.0, -5.0, -5.0];173.6312339000001;15.360043099999984;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_807301
87;[3.247739064000013, -2.4999999999980647];[-3.247739064000013, 2.4999999999980647];0.0;True;[-5.0, -2.199748394423037, -5.0, -2.1041697526925645, 1.1255576374020224, -1.657343256065817, 4.423311182039271, -2.6145105987439976, -5.0, 1.1852137130311835];163.02508960000023;15.360043099999984;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_998292
88;[3.104847504000002, -2.4999999999981304];[-3.104847504000002, 2.4999999999981304];0.0;True;[-3.2229421845803112, -4.951913523288849, 1.3715994551254802, 4.183240177783139, -4.997974837160837, 2.996831903408271, -4.391850098780597, -4.96803509075673, -4.980891500789417, -4.495115471104698];171.4372615000002;15.360043099999984;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_431795
89;[3.4440001200000125, -2.499999999997529];[-3.4440001200000125, 2.499999999997529];0.0;True;[-4.9831751634107935, -1.46396632487735, 1.3715994551254802, 4.183240177783139, -4.99474195851596, 2.996831903408271, 3.0196863231530404, -4.992920306151738, 1.5932286353978764, -4.485366282242565];173.2743559999999;15.360043099999984;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_867701
90;[3.3898646880000105, -2.499999999997821];[-3.3898646880000105, 2.499999999997821];0.0;True;[4.170416667448263, -4.9858055797606795, -4.974258433217879, 3.1985270389534293, -1.501659017731881, -4.997900694714585, 2.324576212671955, -4.994490663052514, 2.596374732539731, -1.0975695462260946];167.7963864999997;15.360043099999984;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_110381
91;[3.0849094080000055, -2.499999999884439];[-3.0849094080000055, 2.499999999884439];0.0;True;[-3.346615089940918, -5.0, -5.0, -1.265799526937216, -4.23183056264099, 4.4641374739591715, -5.0, 5.0, -5.0, -5.0];160.92365579999978;14.833296899999823;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_495952
92;[2.533511520000004, -2.493760652];[-2.533511520000004, 2.493760652];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.942475742294082, -5.0, -4.965326193109994, -5.0];163.39512999999988;14.833296899999823;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_959267
93;[2.5337277360000106, -2.499999999993717];[-2.5337277360000106, 2.499999999993717];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.897778234351043, -5.0, -5.0, -5.0];161.3864269999999;14.833296899999823;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_905530
94;[2.5334316000000108, -2.45663047];[-2.5334316000000108, 2.45663047];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.9964406183014445, -4.915055882212765, -5.0, -5.0, -5.0];162.54561439999998;14.833296899999823;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_304289
95;[2.5324513920000067, -1.7390649];[-2.5324513920000067, 1.7390649];0.0;True;[-5.0, -5.0, -5.0, -5.0, -4.995853468571107, -5.0, -4.961030917235741, -5.0, -5.0, -5.0];164.93999090000034;14.833296899999823;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_179177
96;[3.179892384000002, -2.499999999996925];[-3.179892384000002, 2.499999999996925];0.0;True;[-4.977451279488235, -1.3281562933399704, -3.1329229123211637, -1.1329785050848518, -2.490673148197813, 0.2517050978967674, 2.325955148332641, -0.7900215631910248, -3.7433805848988886, -4.964817964149729];158.24099650000016;16.2062377000002;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_28254
97;[3.1793804640000007, -2.4999999995633697];[-3.1793804640000007, 2.4999999995633697];0.0;True;[-5.0, 0.4058112937574334, -5.0, 5.0, 2.6258282072652204, -1.5600568040636609, -5.0, -1.7345760302630229, -5.0, -4.7434744101673285];184.1033378000002;16.2062377000002;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_741896
98;[3.1095591120000043, -2.4999999999997007];[-3.1095591120000043, 2.4999999999997007];0.0;True;[-1.6970682595850595, -4.9583458768537705, -3.0712855102505343, -1.1329785050848518, -4.964405902037878, 0.3684403305154209, 2.8931264018308003, -0.7900215631910248, -4.988397802404811, -4.897960581794084];156.2837810000001;16.2062377000002;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_589663
99;[3.0701922480000086, -2.0810443];[-3.0701922480000086, 2.0810443];0.0;True;[-3.477283994126667, -4.900300323158358, -3.20813192562997, -1.1593171244941902, -4.955933284816824, 0.20186186413083806, 1.832974302409208, -0.764478209055647, -3.741727068501433, -4.889159192974622];154.65251439999975;16.2062377000002;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_907908
100;[2.998315008000005, -1.6502381000000002];[-2.998315008000005, 1.6502381000000002];0.0;True;[-3.307668664583901, -5.0, -5.0, 4.293843129550048, -5.0, -5.0, 2.215976912818408, -1.8796530497100408, -4.975526493632908, -4.736074032170797];170.52162660000022;16.2062377000002;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_7944
101;[3.045264552000007, -2.499999999971838];[-3.045264552000007, 2.499999999971838];0.0;True;[4.999829091335457, -3.848225308229749, 3.1034709576479553, -1.9534344922013434, -5.0, -5.0, -5.0, -3.5171554460495686, -5.0, -5.0];162.9439951999998;16.926196100000197;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_791492
102;[3.2225212800000014, -2.4999999999965206];[-3.2225212800000014, 2.4999999999965206];0.0;True;[5.0, -5.0, -4.979076268564633, -1.5175244644125812, -5.0, 0.14573473491838929, 5.0, -1.6583212409831196, -5.0, -5.0];155.22948880000013;16.926196100000197;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_382669
103;[3.1167363600000106, -2.492499468];[-3.1167363600000106, 2.492499468];0.0;True;[-5.0, 5.0, -5.0, -4.810200427797104, -5.0, 0.02894650475704985, -5.0, -3.1254209681397276, -5.0, 5.0];162.35601420000012;16.926196100000197;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_400977
104;[3.2450563440000053, -2.4999999999978617];[-3.2450563440000053, 2.4999999999978617];0.0;True;[-1.6970682595850595, -4.9583458768537705, -3.0904645602536203, -1.1713190312937671, -4.964405902037878, 4.294656522253389, 2.8931264018308003, 1.6143306419216819, -4.988397802404811, -4.897960581794084];154.22648660000004;16.926196100000197;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_649080
105;[3.236480496000005, -2.4999999999894293];[-3.236480496000005, 2.4999999999894293];0.0;True;[-5.0, -5.0, -0.3684966210123246, 5.0, 4.8513504296019345, 0.05077378229064511, -3.235866404710107, -3.6606813838570176, -5.0, -5.0];169.65119579999964;16.926196100000197;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_99598
106;[3.5385599520000035, -1.474584];[-3.5385599520000035, 1.474584];0.0;True;[-4.893899881055683, -4.8703790109596286, -4.788121595499335, 3.1985270389534293, -1.5019930972626194, 4.197934758912986, 1.98633627500009, 1.5935074380487722, 2.445967157918563, -0.7456612012009032];148.5050241000008;13.597109100000125;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_550287
107;[3.4450064640000058, -2.4999999999995586];[-3.4450064640000058, 2.4999999999995586];0.0;True;[4.170416667448263, -3.209610929272051, -0.5270454545462542, 3.1985270389534293, -1.501659017731881, -4.892967764091441, 1.98633627500009, -4.864659823052838, 2.9007115307935365, -4.968997102658339];160.9203354000001;13.597109100000125;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_656560
108;[2.740893768000005, -2.499999999995594];[-2.740893768000005, 2.499999999995594];0.0;True;[-1.6970682595850595, -4.9583458768537705, -3.0712855102505343, -1.1329785050848518, -4.964405902037878, -4.858030208797103, -4.936108168473796, -4.804120691410833, -4.988242371961548, -4.8961841926966985];166.62961790000008;13.597109100000125;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_133310
109;[3.4893603360000025, -1.075634];[-3.4893603360000025, 1.075634];0.0;True;[4.170416667448263, 4.929456381474765, -0.9493342683656492, 3.3227981405322886, -4.990357596275576, -4.144546486835164, 1.98633627500009, -4.990666245532804, -4.370904351243915, -0.6187032482940538];158.6431676000002;13.597109100000125;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_837446
110;[2.8576873440000066, -2.48522809];[-2.8576873440000066, 2.48522809];0.0;True;[4.165168825345255, -3.3219212013716914, -1.1202078640984237, -5.0, -4.960996587698822, -5.0, -5.0, -5.0, -4.768934689471187, -4.892756317390517];169.47913289999997;13.597109100000125;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_504059
111;[2.953867176000005, -2.4999999999967373];[-2.953867176000005, 2.4999999999967373];0.0;True;[-5.0, -3.270464780643016, -5.0, 1.282072584326598, -2.73191991153994, -3.5644362418458675, 1.0266433295924706, -5.0, -5.0, -3.1887754144726017];152.8777637000003;14.537467899999683;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_763757
112;[2.8046591280000004, -2.499999999997719];[-2.8046591280000004, 2.499999999997719];0.0;True;[-4.994453602851068, -5.0, -5.0, -5.0, -5.0, 0.3175666789460063, 2.320419826899087, -5.0, -4.999755882421295, -4.99845128999334];155.35807540000042;14.537467899999683;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_253499
113;[2.8242818640000085, -2.499999999996719];[-2.8242818640000085, 2.499999999996719];0.0;True;[-4.997188682280001, -4.9901387779599595, -5.0, -4.849905276631049, -5.0, 0.18803617841094145, 3.1682343478553605, -5.0, -4.965326193109994, -4.999934591915635];155.15611289999924;14.537467899999683;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_184212
114;[2.8561572000000006, -2.499999999999686];[-2.8561572000000006, 2.499999999999686];0.0;True;[-4.99960980312602, -4.999112172673588, -3.0987713376928157, -5.0, -5.0, 0.29364468606442173, 2.320419826899087, -5.0, -4.4870726999259825, -5.0];154.30592660000002;14.537467899999683;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_281370
115;[2.9046861360000067, -2.4999999999993694];[-2.9046861360000067, 2.4999999999993694];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, 0.28395446992776296, 2.9346542669536397, -0.9427331559986598, -4.999953621464547, -4.9996882217954814];152.87969019999946;14.537467899999683;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_703612
116;[2.6971118640000125, -2.0453231];[-2.6971118640000125, 2.0453231];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.02293254704137, 1.6892206163390178];156.54304909999973;15.54639430000043;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_675825
117;[2.803611312000007, -2.4999999999977316];[-2.803611312000007, 2.4999999999977316];0.0;True;[-5.0, -5.0, -5.0, -5.0, -4.801038700427728, -4.60035048468801, -5.0, -5.0, 2.6553703334875127, -0.6571594462203469];158.47268010000062;15.54639430000043;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_992066
118;[2.565287712, -2.41290415];[-2.565287712, 2.41290415];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999071208790813, -5.0, -4.999908281494425, -3.4377015050396533];159.88829859999987;15.54639430000043;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_617568
119;[2.954452320000009, -1.464939];[-2.954452320000009, 1.464939];0.0;True;[-5.0, -5.0, -5.0, -5.0, 1.6871596388331849, -5.0, -3.3048570741370518, -3.683438047445912, -5.0, 4.881343814427188];156.5290202999995;15.54639430000043;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_927744
120;[2.894708232000012, -2.499999999998945];[-2.894708232000012, 2.499999999998945];0.0;True;[-4.925624555216135, -2.5408289167935276, -4.759918344115943, -5.0, -1.4857929270609076, -5.0, 2.333101628929372, -5.0, -4.945825769646012, -1.8608329509093298];158.45688920000066;15.54639430000043;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_169326
121;[3.0442871520000025, -2.4999999990516333];[-3.0442871520000025, 2.4999999990516333];0.0;True;[-4.437255641661766, -5.0, -2.2232645958615245, -3.6344984475072066, -5.0, 4.445520814456652, -5.0, 4.588709996409987, -5.0, -5.0];154.5808588;13.708596200000102;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_318675
122;[3.414466656000009, -2.499999999994977];[-3.414466656000009, 2.499999999994977];0.0;True;[2.7938729721738955, 5.0, -5.0, 5.0, -5.0, 0.6320380305718656, -5.0, 2.451249905497731, -5.0, -5.0];161.30772250000064;13.708596200000102;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_213306
123;[3.17370657600001, -2.4999999999977374];[-3.17370657600001, 2.4999999999977374];0.0;True;[-5.0, -0.36790973904072644, -5.0, 5.0, -3.2695907637764434, -0.23434586660526602, -5.0, 3.6027173295179065, -5.0, -5.0];159.16386590000002;13.708596200000102;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_879719
124;[2.918787480000004, -2.499999999996851];[-2.918787480000004, 2.499999999996851];0.0;True;[-5.0, -5.0, -4.241664244153547, 5.0, -5.0, 0.8298199207250185, -5.0, -3.6591069722788143, -5.0, -5.0];163.68810649999978;13.708596200000102;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_47610
125;[3.2634785520000014, -2.4999999999982436];[-3.2634785520000014, 2.4999999999982436];0.0;True;[-4.5875545073089885, -3.209610929272051, -4.998255232753774, -4.884599173942536, -3.8576756516987767, 4.197934758912986, 1.98633627500009, 1.5935074380487722, 2.596374732539731, -4.9495356554574865];153.1389794000006;13.708596200000102;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_508897
126;[3.3034849920000053, 1.0645980000000002];[-3.3034849920000053, -1.0645980000000002];0.0;True;[-5.0, -4.439876648913945, -1.6174936556359625, 5.0, 2.4565037923958783, -0.659988803579945, -5.0, 5.0, -5.0, -5.0];164.1379253999994;14.743907500000205;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_22157
127;[2.9152828800000083, -2.4999999999934897];[-2.9152828800000083, 2.4999999999934897];0.0;True;[-5.0, -5.0, 4.5525222884749965, 1.0340744965434325, -5.0, -3.338185344519098, -5.0, -4.481607446417161, -5.0, -5.0];174.84504180000022;14.743907500000205;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_363414
128;[3.0787743600000086, -2.0188833];[-3.0787743600000086, 2.0188833];0.0;True;[5.0, -2.999694891706954, -5.0, -5.0, -5.0, 3.185303385452629, -5.0, -1.1002113319674245, -3.7495845213776424, -5.0];160.0215702000005;14.743907500000205;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_804751
129;[2.5556508720000064, -2.499999999998858];[-2.5556508720000064, 2.499999999998858];0.0;True;[-5.0, -5.0, -5.0, -3.9901748889556177, -5.0, -5.0, -4.927210614017684, -5.0, -4.965452418538189, -5.0];176.3346534000002;14.743907500000205;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_11568
130;[2.5437566160000094, -1.078635];[-2.5437566160000094, 1.078635];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.942475742294082, -5.0, -4.491014113952516, -5.0];164.61224909999964;14.743907500000205;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_660266
131;[3.4998238080000132, -2.4999999999982774];[-3.4998238080000132, 2.4999999999982774];0.0;True;[4.703140816178841, 0.25741701874892264, -5.0, -5.0, 0.48049953214089847, 2.523946722751451, -5.0, 2.031500031428429, -5.0, 4.8323658757971195];157.50897160000022;14.722754100000202;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_658773
132;[2.834112240000006, -2.4999999999970086];[-2.834112240000006, 2.4999999999970086];0.0;True;[-5.0, -3.2141567817875782, -5.0, -3.9901748889556177, -1.3311659452321822, -5.0, 2.0371030174831795, -4.527262522069588, -4.965452418538189, -5.0];160.72237200000018;14.722754100000202;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_580977
133;[2.5768400400000004, -2.4999999999997313];[-2.5768400400000004, 2.4999999999997313];0.0;True;[-5.0, -5.0, -4.882094064190249, -5.0, -3.6128678356292108, -5.0, -4.942908397364826, -5.0, -4.965326193109994, -4.498654988396936];178.2376643000007;14.722754100000202;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_850568
134;[2.98453939200001, -1.9935508];[-2.98453939200001, 1.9935508];0.0;True;[-3.4748951426434243, -5.0, -5.0, -3.9834986189347834, -1.4206583786952374, -4.782040552172344, 1.9826150942765235, -5.0, 2.651600588804248, -5.0];159.2305512999992;14.722754100000202;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_58041
135;[3.102336936000011, -0.8930370000000001];[-3.102336936000011, 0.8930370000000001];0.0;True;[-4.999742048115535, -4.961783506357536, -3.0155343119097773, -5.0, -4.980677616427874, 0.3522750491317801, 2.320419826899087, 1.3676799025795239, -4.046605198798986, -0.6093250192526778];150.07601239999985;14.722754100000202;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_867255
136;[2.975511672000011, -2.43686592];[-2.975511672000011, 2.43686592];0.0;True;[-5.0, -5.0, -1.7754146553189996, 5.0, -5.0, -5.0, -3.433951934751757, -5.0, -5.0, 0.7645389726666298];169.37124070000027;16.45748309999999;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_335534
137;[3.3930349200000096, -1.8644528];[-3.3930349200000096, 1.8644528];0.0;True;[-4.997909246196354, -5.0, -1.5879062174665997, 5.0, 1.8259725949883743, -5.0, 1.8096663101492236, 1.8984751684936967, -5.0, 0.9366737884331666];156.2319338999996;16.45748309999999;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_675965
138;[2.5508029680000046, -2.4999999999250324];[-2.5508029680000046, 2.4999999999250324];0.0;True;[-4.199457817878539, -5.0, -5.0, -5.0, -5.0, -5.0, -4.942475742294082, -5.0, -4.965326193109994, -5.0];162.3330016;16.45748309999999;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_72941
139;[2.5486416720000014, -2.46911513];[-2.5486416720000014, 2.46911513];0.0;True;[-5.0, -5.0, -4.303237239556071, -5.0, -5.0, -5.0, -4.909375467743904, -5.0, -4.9947265415149085, -5.0];159.84404790000008;16.45748309999999;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_1915
140;[2.5610256000000025, -2.45099068];[-2.5610256000000025, 2.45099068];0.0;True;[-4.188917026026646, -5.0, -5.0, -5.0, -5.0, -5.0, -4.988091948186664, -5.0, -4.965326193109994, -4.491676647240408];158.78782640000009;16.45748309999999;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_677419
141;[2.849109336000008, -2.2844487];[-2.849109336000008, 2.2844487];0.0;True;[-0.883790540317583, -5.0, 0.019282574284153142, -0.20796697991872026, -5.0, -4.22430156634116, -5.0, -5.0, -5.0, -5.0];170.7425349999994;14.024536699999771;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_631799
142;[3.3025034880000135, -2.4999999999983142];[-3.3025034880000135, 2.4999999999983142];0.0;True;[0.3566021822017227, -5.0, -3.4939744996782096, 2.9517035019743263, 5.0, -0.7096625190546719, -5.0, -5.0, -5.0, 1.588971454068508];159.8034150000003;14.024536699999771;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_197552
143;[3.1445599680000047, -2.498501584];[-3.1445599680000047, 2.498501584];0.0;True;[0.7734799350179724, -5.0, -2.3919822318375976, -5.0, -5.0, 5.0, -5.0, 5.0, -5.0, -5.0];156.9501548999997;14.024536699999771;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_706353
144;[2.726723952000007, -0.5873630000000001];[-2.726723952000007, 0.5873630000000001];0.0;True;[-5.0, -5.0, -3.9922070915363856, -5.0, -5.0, -5.0, -5.0, 3.029425963628814, -5.0, -5.0];158.47488890000022;14.024536699999771;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_882044
145;[2.6777975760000072, 3.8595170000000003];[-2.6777975760000072, -3.8595170000000003];0.0;True;[-5.0, -5.0, -5.0, -5.0, -4.854395417100606, -4.836915870260815, -5.0, 1.4259856561089679, -5.0, -4.962570669213487];158.11569450000025;14.024536699999771;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_574590
146;[3.071471832000003, -1.9403342000000001];[-3.071471832000003, 1.9403342000000001];0.0;True;[-5.0, -5.0, -5.0, 1.6987863471345346, -2.0862674455103165, -2.8155520662376303, 3.410463305116588, -3.210883422862479, -5.0, -1.9987718663233571];160.34026749999975;16.649303000000145;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_355747
147;[3.7213929360000035, -2.1241992];[-3.7213929360000035, 2.1241992];0.0;True;[4.871742331243455, 3.109994185220051, -0.5054293393819913, -1.612672080602115, -5.0, -0.21817829539944444, 2.856891091239407, -3.0229528704233584, 3.068559210207715, 1.5387560856321523];150.17804500000057;16.649303000000145;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_406662
